السنة ,الربع,المنطقة ,المدينة,الحي ,نوع العقار ,تصنيف العقار ,عدد الصفقات,متوسط الايجار  ر.س,متوسط الايجار لكل متر مربع ر.س
2025,3,مكة المكرمة,اضم - العطف,العطف,محل,تجاري,2,0,0
2025,3,مكة المكرمة,الطائف,أم السباع,فيلا,سكني,2,17000,68
2025,3,مكة المكرمة,جدة,غليل,محل,تجاري,106,0,0
2025,3,مكة المكرمة,جدة,البغددية الشرقية,مكتب,تجاري,37,0,0
2025,3,مكة المكرمة,القنفذة,البرج,شقة,سكني,9,20942.85,139.58
2025,3,مكة المكرمة,جدة,أبحر الجنوبية,دوبلاكس,سكني,7,89833.33,299.01
2025,3,مكة المكرمة,الجموم - بحرة,العين,شقة,سكني,27,15342.85,120.63
2025,3,مكة المكرمة,جدة,غليل,معرض تجاري,تجاري,3,0,0
2025,3,مكة المكرمة,جدة,النعيم,دوبلاكس,سكني,3,66000,264
2025,3,مكة المكرمة,الطائف,القراحين,فيلا,سكني,3,20500,95.4
2025,3,مكة المكرمة,الطائف,أم الرصف,شقة,سكني,138,19520.3,121.95
2025,3,مكة المكرمة,أضم,الضبيعة,شقة,سكني,29,14560,106.21
2025,3,مكة المكرمة,شعب ذنبا,شعب ذنبا,شقة,سكني,1,18000,100
2025,3,مكة المكرمة,الخرمة,حى رياض الدغمية,شقة,سكني,1,6000,48
2025,3,مكة المكرمة,مكة المكرمة,ريع اذاخر,محل,تجاري,37,0,0
2025,3,مكة المكرمة,أضم,الضحى,محل,تجاري,17,0,0
2025,3,مكة المكرمة,الجموم,السلام,فيلا,سكني,1,18000,45
2025,3,مكة المكرمة,مكة المكرمة - ابوحجاره,ابوحجاره,محل,تجاري,7,0,0
2025,3,مكة المكرمة,السنبل,السنبل,شقة,سكني,3,10000,100
2025,3,مكة المكرمة,ام الدوارج,ام الدوارج,محل,تجاري,3,0,0
2025,3,مكة المكرمة,حداد والحصبه,حداد والحصبه,محل,تجاري,7,0,0
2025,3,مكة المكرمة,جدة,أم السلم,شقة,سكني,565,24851.81,161.31
2025,3,مكة المكرمة,جدة,العزيزية,دور,سكني,12,46571.42,169.89
2025,3,مكة المكرمة,جدة,الصفوة,شقة,سكني,66,21300,181.75
2025,3,مكة المكرمة,جدة,بني مالك,مكتب,تجاري,6,0,0
2025,3,مكة المكرمة,العرضيات - نمرة,المستشفى,شقة,سكني,15,14533.33,146.38
2025,3,مكة المكرمة,الخرمة,الحزم,محل,تجاري,2,0,0
2025,3,مكة المكرمة,مكة المكرمة,العدل,محل,تجاري,103,0,0
2025,3,مكة المكرمة,الطائف,ضاحية الإسكان,فيلا,سكني,1,30000,65.21
2025,3,مكة المكرمة,جدة,الحمدانية,استديو,سكني,26,12766.66,375.7
2025,3,مكة المكرمة,الحجيف الشمالى,الحجيف الشمالى,شقة,سكني,1,6000,34.28
2025,3,مكة المكرمة,ريع العوالي,ريع العوالي,شقة,سكني,1,12000,150
2025,3,مكة المكرمة,خليص,غران,شقة,سكني,82,16657.44,107.92
2025,3,مكة المكرمة,مكة المكرمة,حارة الباب الجديد,استديو,سكني,5,7250,173.57
2025,3,مكة المكرمة,جدة,أبحر الشمالية,محل,تجاري,95,0,0
2025,3,مكة المكرمة,جدة,جامعة الملك عبدالعزيز,محل,تجاري,1,0,0
2025,3,مكة المكرمة,الطائف,مثملة,دور,سكني,4,16333.33,72.12
2025,3,مكة المكرمة,الطائف,الورود,شقة,سكني,1,15000,88.23
2025,3,مكة المكرمة,النجيعات,النجيعات,محل,تجاري,1,0,0
2025,3,مكة المكرمة,الخرمة,المحمدية,دور,سكني,9,15875,77.6
2025,3,مكة المكرمة,خليص,البرقاء,شقة,سكني,3,12000,85.71
2025,3,مكة المكرمة,الطائف,النسيم,شقة,سكني,327,17349.74,106.39
2025,3,مكة المكرمة,جدة,النزلة اليمانية,دور,سكني,4,36333.33,304.29
2025,3,مكة المكرمة,جدة,مشرفة,استديو,سكني,136,15514.28,391.84
2025,3,مكة المكرمة,الطائف,الشرقية,شقة,سكني,420,10060.09,89.2
2025,3,مكة المكرمة,البطنه,البطنه,شقة,سكني,1,18000,225
2025,3,مكة المكرمة,مكة المكرمة,الزاهر,دور,سكني,6,64025,583.97
2025,3,مكة المكرمة,ام الفروغ,ام الفروغ,شقة,سكني,1,18000,150
2025,3,مكة المكرمة,الطائف,القطبية الشرقية,دور,سكني,52,21652,111.5
2025,3,مكة المكرمة,مكة المكرمة,النسيم,شقة,سكني,1049,19687.92,148.28
2025,3,مكة المكرمة,الكديس,الكديس,شقة,سكني,1,6000,75
2025,3,مكة المكرمة,ثول,بلدة ثول,محل,تجاري,55,0,0
2025,3,مكة المكرمة,الطائف,القيم الأعلى,معرض تجاري,تجاري,1,0,0
2025,3,مكة المكرمة,الطائف,القميع,مكتب,تجاري,1,0,0
2025,3,مكة المكرمة,جدة,الرغامة,شقة,سكني,2586,22442.91,174.37
2025,3,مكة المكرمة,جدة,الكندرة,شقة,سكني,35,20368.75,170.98
2025,3,مكة المكرمة,جدة,المنتزهات,استديو,سكني,30,12410.52,402.15
2025,3,مكة المكرمة,جدة,الريان,معرض تجاري,تجاري,2,0,0
2025,3,مكة المكرمة,جدة,الحمراء,شقة,سكني,1007,37450.13,317.85
2025,3,مكة المكرمة,جدة,النهضة,دور,سكني,14,52000,263.48
2025,3,مكة المكرمة,جدة,الوادي,محل,تجاري,3,0,0
2025,3,مكة المكرمة,جدة,الربوة,محل,تجاري,379,0,0
