السنة ,الربع,المنطقة ,المدينة,الحي ,نوع العقار ,تصنيف العقار ,عدد الصفقات,متوسط الايجار  ر.س,متوسط الايجار لكل متر مربع ر.س
2025,4,تبوك,بئر بن هرماس,حي ب,شقة,سكني,1,14400,120
2025,4,تبوك,الوجه,المنتزة,محل,تجاري,11,0,0
2025,4,تبوك,تبوك,الريان,محل,تجاري,161,0,0
2025,4,تبوك,ابو راكه,ابو راكه,شقة,سكني,2,18000,142.5
2025,4,تبوك,تيماء,الشرف,دور,سكني,1,6000,50
2025,4,تبوك,تبوك,الشفاء,شقة,سكني,198,18370.41,139.79
2025,4,تبوك,ضباء,القادسية,استديو,سكني,3,15600,156
2025,4,تبوك,تبوك,سلطانة,محل,تجاري,175,0,0
2025,4,تبوك,أملج,الروضة,محل,تجاري,25,0,0
2025,4,تبوك,تيماء,الرحمانية,فيلا,سكني,3,14400,67.77
2025,4,تبوك,اشواق,اشواق,شقة,سكني,24,16727.27,121.81
2025,4,تبوك,تيماء,الحمراء,محل,تجاري,2,0,0
2025,4,تبوك,أملج,الورود,محل,تجاري,2,0,0
2025,4,تبوك,أملج,الصيادلة,محل,تجاري,3,0,0
2025,4,تبوك,تبوك,الصفوة,شقة,سكني,2,27400,142.08
2025,4,تبوك,أملج,حي ج1,معرض تجاري,تجاري,1,0,0
2025,4,تبوك,ضباء,البلد,استديو,سكني,1,12000,120
2025,4,تبوك,مقنا,مقنا,شقة,سكني,1,18000,233.76
2025,4,تبوك,ضباء,غرناطة,شقة,سكني,1,15000,106.86
2025,4,تبوك,تبوك,النخيل,معرض تجاري,تجاري,1,0,0
2025,4,تبوك,تبوك,الشروق,محل,تجاري,10,0,0
2025,4,تبوك,تبوك,الحمراء,محل,تجاري,98,0,0
2025,4,تبوك,تبوك,الورود,شقة,سكني,1433,15896.97,127.99
2025,4,تبوك,تبوك,الصفاء,دور,سكني,15,34400,179.24
2025,4,تبوك,تبوك,القادسية الاول,شقة,سكني,382,16398,136.29
2025,4,تبوك,تبوك,غرناطة,استديو,سكني,1,18000,360
2025,4,تبوك,تبوك,الأخضر,مكتب,تجاري,1,0,0
2025,4,تبوك,تيماء,المنتزة,شقة,سكني,58,11660,83.97
2025,4,تبوك,تبوك,النهضة,شقة,سكني,451,14615.79,107.81
2025,4,تبوك,تبوك,الفلاح,شقة,سكني,5,23880,175.72
2025,4,تبوك,الوجه,الفريعة,دور,سكني,2,54200,226.41
2025,4,تبوك,أملج,الشفا,شقة,سكني,7,28371.42,162.25
2025,4,تبوك,تبوك,الهجن,محل,تجاري,1,0,0
2025,4,تبوك,البدع - البدع,الزهور,شقة,سكني,34,16363.63,102.64
2025,4,تبوك,ضباء,مصنع الاسمنت,شقة,سكني,1,18000,150
2025,4,تبوك,ضباء,عيانة 1,محل,تجاري,1,0,0
2025,4,تبوك,تيماء,الشفاء,دور,سكني,10,12960,72
2025,4,تبوك,تبوك,التعاون,شقة,سكني,69,16896.52,121.72
2025,4,تبوك,العريفات,العريفات,شقة,سكني,1,18000,81.81
2025,4,تبوك,تبوك,الريان,دور,سكني,10,25800,136.29
