السنة ,الربع,المنطقة ,المدينة,الحي ,نوع العقار ,تصنيف العقار ,عدد الصفقات,متوسط الايجار  ر.س,متوسط الايجار لكل متر مربع ر.س
2025,1,مكة المكرمة,جدة,الخالدية,فيلا,سكني,144,92544.65,306.61
2025,1,مكة المكرمة,قياء,قياء,استديو,سكني,1,14400,113.04
2025,1,مكة المكرمة,الطائف,القراحين,محل,تجاري,7,0,0
2025,1,مكة المكرمة,القنفذة,أحد بني زيد,شقة,سكني,17,13023.52,120.88
2025,1,مكة المكرمة,القنفذة,الشاطئ 2,شقة,سكني,68,16150,152.89
2025,1,مكة المكرمة,القنفذة - القوز,الجرد,محل,تجاري,5,0,0
2025,1,مكة المكرمة,القنفذة - القوز,المناديل,شقة,سكني,12,11500,103.47
2025,1,مكة المكرمة,مكة المكرمة,جرول,شقة,سكني,149,17855,135.13
2025,1,مكة المكرمة,الطائف,القطبية الشرقية,مكتب,تجاري,7,0,0
2025,1,مكة المكرمة,جدة,الرويس,فيلا,سكني,42,57141.58,206.49
2025,1,مكة المكرمة,الحصينيه,الحصينيه,شقة,سكني,3,13933.33,112.22
2025,1,مكة المكرمة,جدة,النزهة,استديو,سكني,128,12900,605.55
2025,1,مكة المكرمة,العرضيات - نمرة,المستشفى,محل,تجاري,24,0,0
2025,1,مكة المكرمة,الطائف,الخالدية,محل,تجاري,2,0,0
2025,1,مكة المكرمة,مخل (نخل),مخل (نخل),شقة,سكني,2,9600,160
2025,1,مكة المكرمة,رابغ,المرجانية,استديو,سكني,15,12720,194.33
2025,1,مكة المكرمة,ثول,بلدة ثول,شقة,سكني,162,17725.67,188.2
2025,1,مكة المكرمة,ثريبان,الحجره,شقة,سكني,2,7800,60
2025,1,مكة المكرمة,جدة,النزلة اليمانية,فيلا,سكني,1,35000,111.02
2025,1,مكة المكرمة,الطائف,الهدا,معرض تجاري,تجاري,3,0,0
2025,1,مكة المكرمة,القنفذة,الشرقية,معرض تجاري,تجاري,6,0,0
2025,1,مكة المكرمة,جدة,الحمدانية,استديو,سكني,31,14385.94,353.3
2025,1,مكة المكرمة,جدة,السلامة,معرض تجاري,تجاري,131,0,0
2025,1,مكة المكرمة,جدة,العمارية,مكتب,تجاري,3,0,0
2025,1,مكة المكرمة,ابو شبرق,ابو شبرق,شقة,سكني,1,18000,150
2025,1,مكة المكرمة,الطائف,حوايا الشمالية,معرض تجاري,تجاري,2,0,0
2025,1,مكة المكرمة,الجموم,الصفاء,دور,سكني,1,12000,68.3
2025,1,مكة المكرمة,جدة,المحمدية,مكتب,تجاري,72,0,0
2025,1,مكة المكرمة,جدة,الفاروق,محل,تجاري,55,0,0
2025,1,مكة المكرمة,القنفذة - القوز,هشيمة,شقة,سكني,1,9000,112.5
2025,1,مكة المكرمة,المحمديه,المحمديه,استديو,سكني,1,24000,685.71
2025,1,مكة المكرمة,الطائف,الشرقية,معرض تجاري,تجاري,2,0,0
2025,1,مكة المكرمة,الطائف,الجوهرة,محل,تجاري,13,0,0
2025,1,مكة المكرمة,مكة المكرمة,الغزة الجديد,شقة,سكني,42,18311.76,136.63
2025,1,مكة المكرمة,الطائف,الجال,شقة,سكني,73,16623.25,121.38
2025,1,مكة المكرمة,الجموم - بحرة,الفنار,دور,سكني,7,21500,102.5
2025,1,مكة المكرمة,الطائف,الشهداء الجنوبية,استديو,سكني,10,6000,112
2025,1,مكة المكرمة,جدة,النجمة,معرض تجاري,تجاري,3,0,0
2025,1,مكة المكرمة,جدة,البوادي,معرض تجاري,تجاري,397,0,0
2025,1,مكة المكرمة,مكة المكرمة,العزيزية,معرض تجاري,تجاري,13,0,0
