السنة ,الربع,المنطقة ,المدينة,الحي ,نوع العقار ,تصنيف العقار ,عدد الصفقات,متوسط الايجار ,متوسط الايجار لكل متر مربع 
2025,3,المنطقة الشرقية,حفر الباطن,المحمدية,معرض تجاري,تجاري,16,0,0
2025,3,المنطقة الشرقية,حفر الباطن,السليمانية,فيلا,سكني,4,25800,101.3
2025,3,المنطقة الشرقية,الدمام,البحيرة,شقة,سكني,1,25000,125
2025,3,المنطقة الشرقية,الاحساء,محاسن ارامكو الأول,شقة,سكني,88,13400,113.44
2025,3,المنطقة الشرقية,الدمام,الحمراء,معرض تجاري,تجاري,2,0,0
2025,3,المنطقة الشرقية,الجبيل,التعاون,دوبلاكس,سكني,1,35000,89.36
2025,3,المنطقة الشرقية,مدينه الجبيل الصناعيه,سدير الشمالي,شقة,سكني,21,37246.15,332.04
2025,3,المنطقة الشرقية,الظهران,الدانة الشمالية,دوبلاكس,سكني,2,39000,163.86
2025,3,المنطقة الشرقية,القيصومة,الفيصلية,دور,سكني,4,12600,58.87
2025,3,المنطقة الشرقية,الاحساء,الضباب,شقة,سكني,77,14052.63,112.1
2025,3,المنطقة الشرقية,الخبر,قرطبة,فيلا,سكني,105,107553.42,427.52
2025,3,المنطقة الشرقية,القطيف,الفتح,دور,سكني,6,11000,64.78
2025,3,المنطقة الشرقية,الاحساء,بلدة الشقيق الشرقية,معرض تجاري,تجاري,1,0,0
2025,3,المنطقة الشرقية,القطيف,الخامسة,محل,تجاري,9,0,0
2025,3,المنطقة الشرقية,القطيف,الكوثر,شقة,سكني,199,16623.66,139.04
2025,3,المنطقة الشرقية,الخبر,التحلية,دور,سكني,8,40466.66,150.95
2025,3,المنطقة الشرقية,القطيف,الفتح,شقة,سكني,38,13093.33,101.2
2025,3,المنطقة الشرقية,الظهران,الجامعة,مكتب,تجاري,5,0,0
2025,3,المنطقة الشرقية,الاحساء,الدانة,شقة,سكني,5,18133.33,128.28
2025,3,المنطقة الشرقية,الخفجي,حي الخالدية,فيلا,سكني,1,30000,41.78
2025,3,المنطقة الشرقية,الدمام,ميناء الملك عبدالعزيز,مكتب,تجاري,1,0,0
2025,3,المنطقة الشرقية,القطيف,النور,معرض تجاري,تجاري,1,0,0
2025,3,المنطقة الشرقية,الدمام,بدر,محل,تجاري,170,0,0
2025,3,المنطقة الشرقية,الاحساء,لذة,استديو,سكني,3,13900,639.16
2025,3,المنطقة الشرقية,الخبر,اليرموك,مكتب,تجاري,34,0,0
2025,3,المنطقة الشرقية,بقيق,المدينة,محل,تجاري,80,0,0
2025,3,المنطقة الشرقية,بقيق,حي الربوة - بقيق,شقة,سكني,1,18000,90
2025,3,المنطقة الشرقية,الدمام,السلام,محل,تجاري,79,0,0
2025,3,المنطقة الشرقية,الظهران,القصور,محل,تجاري,2,0,0
2025,3,المنطقة الشرقية,الخبر,الحمراء,دوبلاكس,سكني,29,42138.46,204.5
2025,3,المنطقة الشرقية,هجره المحدار,هجره المحدار,شقة,سكني,17,35500,226.46
2025,3,المنطقة الشرقية,الدمام,النزهة,معرض تجاري,تجاري,1,0,0
