السنة ,الربع,المنطقة ,المدينة,الحي ,نوع العقار ,تصنيف العقار ,عدد الصفقات,متوسط الايجار  ر.س,متوسط الايجار لكل متر مربع ر.س
2025,2,نجران,نجران,الرويكبة,شقة,سكني,4,16833.33,111.84
2025,2,نجران,شرورة,الخالدية أ,دور,سكني,5,12300,84.68
2025,2,نجران,نعوان,نعوان,شقة,سكني,3,18000,180.9
2025,2,نجران,نجران,رجلا,شقة,سكني,56,17157.89,156.07
2025,2,نجران,خباش,خباش,محل,تجاري,4,0,0
2025,2,نجران,نجران,ال منجم,معرض تجاري,تجاري,4,0,0
2025,2,نجران,المحمديه,المحمديه,شقة,سكني,2,18000,180
2025,2,نجران,بئر عسكر,بئر عسكر,شقة,سكني,6,18000,150
2025,2,نجران,نجران,ال منجم,مكتب,تجاري,3,0,0
2025,2,نجران,يدمة,الصالحية,شقة,سكني,5,18000,138.09
2025,2,نجران,نجران,الجامعة,شقة,سكني,144,17611.6,137.05
2025,2,نجران,الصفاح,الصفاح,شقة,سكني,2,16000,200
2025,2,نجران,شرورة,الأمير مشعل أ,استديو,سكني,9,10200,163.82
2025,2,نجران,نجران,الفهد,فيلا,سكني,1,18000,94.73
2025,2,نجران,نجران,المركب,شقة,سكني,17,16501.53,141.81
2025,2,نجران,اللحمتين,بئر الصاله,شقة,سكني,8,16857.14,175.89
2025,2,نجران,شرورة,الفهد أ,شقة,سكني,52,10731.03,85.63
2025,2,نجران,حبونا,الضيقة,شقة,سكني,6,16880,112.25
2025,2,نجران,نجران,المسماه,شقة,سكني,37,16136,137.24
2025,2,نجران,شرورة,سلطانة,معرض تجاري,تجاري,1,0,0
2025,2,نجران,نجران,القابل,دور,سكني,1,18000,56.25
2025,2,نجران,شرورة,الأمير مشعل أ,محل,تجاري,47,0,0
2025,2,نجران,نجران,الروضة,استديو,سكني,16,12975,284.58
2025,2,نجران,نجران,صهبان,دور,سكني,1,24000,133.33
2025,2,نجران,نجران,ال منيف,شقة,سكني,3,18000,120
2025,2,نجران,نجران,الحايرة,شقة,سكني,37,16269.23,139.95
2025,2,نجران,كهرباء شروره وشركة تعليم القياده,بئر بن لادن,محل,تجاري,2,0,0
2025,2,نجران,شرورة,سلطانة,استديو,سكني,1,10000,500
2025,2,نجران,بئر عسكر,بئر عسكر,محل,تجاري,2,0,0
2025,2,نجران,نجران,نهوقة,استديو,سكني,1,12000,150
2025,2,نجران,نجران,الضيافة,دور,سكني,11,22923.87,161.93
2025,2,نجران,الحصينية,مليحة,شقة,سكني,1,18000,180
2025,2,نجران,الحصينية,جنوب الحصينية,شقة,سكني,3,15000,140
2025,2,نجران,نجران,برك,شقة,سكني,19,16905.88,127.65
2025,2,نجران,شرورة,السوق,محل,تجاري,55,0,0
2025,2,نجران,نجران,عكام,شقة,سكني,12,17334.44,179.89
2025,2,نجران,نجران,الشرفة,محل,تجاري,44,0,0
2025,2,نجران,شرورة,الملك عبدالله,شقة,سكني,138,9427.45,73.75
2025,2,نجران,الغميس (الغمبيس),الغميس (الغمبيس),شقة,سكني,50,15656.41,152.03
2025,2,نجران,نجران,الضيافة,محل,تجاري,46,0,0
2025,2,نجران,بئر عسكر,حى التلال,شقة,سكني,14,15960,116.57
2025,2,نجران,وادي اوال,وادي اوال,شقة,سكني,1,9000,90
2025,2,نجران,شرورة,الفيصلية أ,استديو,سكني,9,14000,263.23
2025,2,نجران,نجران,المراطة,شقة,سكني,14,13709.09,90.65
2025,2,نجران,نجران,الأثايبة,شقة,سكني,163,17839.04,137.35
2025,2,نجران,نجران,المركب,محل,تجاري,2,0,0
2025,2,نجران,نجران,الروضة,شقة,سكني,396,16852.69,134.84
2025,2,نجران,عبالم,عبالم,شقة,سكني,2,16000,200
2025,2,نجران,نجران,الحايرة,دور,سكني,1,12000,30
2025,2,نجران,مزارع وادي حبونا الجنوبية,مريخة,شقة,سكني,2,15500,125.15
2025,2,نجران,شرورة,الأمير مشعل ب,دور,سكني,2,23500,152.5
2025,2,نجران,نجران,العان,محل,تجاري,1,0,0
2025,2,نجران,نجران,الأثايبة,معرض تجاري,تجاري,4,0,0
2025,2,نجران,نجران,دحضة,شقة,سكني,90,16642.42,143.91
2025,2,نجران,عشاره,عشاره,شقة,سكني,1,16000,200
2025,2,نجران,نجران,بني سلمان,شقة,سكني,109,15682.53,139.83
2025,2,نجران,نجران,القعصوم,شقة,سكني,16,17836.25,151.08
2025,2,نجران,شرورة,الفهد أ,معرض تجاري,تجاري,2,0,0
2025,2,نجران,نجران,تصلال,محل,تجاري,27,0,0
2025,2,نجران,نجران,الأثايبة,محل,تجاري,22,0,0
2025,2,نجران,نجران,دحضة,استديو,سكني,2,8000,59.16
2025,2,نجران,نجران,أبا الخريت,محل,تجاري,4,0,0
2025,2,نجران,شرورة,الامارة,معرض تجاري,تجاري,2,0,0
2025,2,نجران,يدمة,العرف,شقة,سكني,2,21500,175
2025,2,نجران,بئر عسكر,حى التلال,فيلا,سكني,1,30000,100
2025,2,نجران,يدمة,يدمة الاول و الثاني,شقة,سكني,236,17091.97,124.22
2025,2,نجران,حبونا,ابا الطحين,شقة,سكني,2,17250,133.42
