السنة ,الربع,المنطقة ,المدينة,الحي ,نوع العقار ,تصنيف العقار ,عدد الصفقات,متوسط الايجار  ر.س,متوسط الايجار لكل متر مربع ر.س
2025,2,عسير,العاليه,القحمه,شقة,سكني,80,15816.39,127.14
2025,2,عسير,خميس مشيط,حضن قلوص,دور,سكني,10,19742.85,92.66
2025,2,عسير,أبها,العرين,محل,تجاري,66,0,0
2025,2,عسير,ظهران الجنوب,الفيصلية,شقة,سكني,21,14114.28,85.46
2025,2,عسير,تثليث,الزهور,معرض تجاري,تجاري,1,0,0
2025,2,عسير,السحليله,السحليله,شقة,سكني,1,18000,72
2025,2,عسير,خميس مشيط,الخلصة,معرض تجاري,تجاري,3,0,0
2025,2,عسير,خميس مشيط,الخلصة,مكتب,تجاري,1,0,0
2025,2,عسير,أبها,الغدير,استديو,سكني,9,12050,249.06
2025,2,عسير,سراة عبيدة,الروضة,دور,سكني,1,20000,99
2025,2,عسير,خميس مشيط,الهرير الشرقى,شقة,سكني,42,16674.07,145.91
2025,2,عسير, محايل - الطرف,الطرف,شقة,سكني,1,19200,128
2025,2,عسير,بيشة,الصناعية,شقة,سكني,1,18000,90
2025,2,عسير,بلقرن,الفيصلية,شقة,سكني,27,14600,113.28
2025,2,عسير,خميس مشيط,الهرير الشرقى,استديو,سكني,2,9996,199.92
2025,2,عسير,المجمع,المجمع,شقة,سكني,1,16000,160
2025,2,عسير,أبها,تمنية,محل,تجاري,1,0,0
2025,2,عسير,خميس مشيط,المنصورة,شقة,سكني,6,18280,157.68
2025,2,عسير,خميس مشيط,التسامح,شقة,سكني,24,16026.1,113.93
2025,2,عسير,أبها,النزهة,محل,تجاري,38,0,0
2025,2,عسير,تباشعه,تباشعه,شقة,سكني,3,15000,122.3
2025,2,عسير,رجال المع - اللحج,اللحج,شقة,سكني,1,15000,83.33
2025,2,عسير,مسحاء,مسحاء,دور,سكني,1,6000,60
2025,2,عسير,البرك,الربيع,شقة,سكني,1,18000,60
2025,2,عسير,بارق - الهيجه,الهيجه,شقة,سكني,1,14400,120
2025,2,عسير,المخرف,المخرف,محل,تجاري,2,0,0
2025,2,عسير,خميس مشيط,الحضارى,دور,سكني,2,24500,92.5
2025,2,عسير,رثعا,رثعا,شقة,سكني,2,18000,100
2025,2,عسير,محائل,السلامة,دور,سكني,3,9000,46.42
2025,2,عسير,ال قير,ال قير,شقة,سكني,2,12000,94.2
2025,2,عسير,أحد رفيدة - الواديين,الخليج,شقة,سكني,14,13760,134.61
2025,2,عسير,سراة عبيدة,الشفاء,محل,تجاري,14,0,0
2025,2,عسير,خميس مشيط,الربيع,محل,تجاري,47,0,0
2025,2,عسير,ظهران الجنوب,الصناعية,شقة,سكني,1,17500,58.33
2025,2,عسير,الدحله والرهوه,الدحله والرهوه,شقة,سكني,1,12035,141.58
2025,2,عسير,أبها,الخالدية,دور,سكني,10,18711.11,88.42
2025,2,عسير,سحام,سحام,شقة,سكني,2,12000,48
2025,2,عسير,الظهره,الظهره,استديو,سكني,6,10500,290
2025,2,عسير,أبها,الخالدية,استديو,سكني,2,14500,125.83
2025,2,عسير,خميس مشيط,الخالدية,شقة,سكني,254,12294.68,125.06
2025,2,عسير,أحد رفيدة - الواديين,السحاب,دور,سكني,3,16500,73.3
2025,2,عسير,أبها,الزين,دور,سكني,1,14400,90
2025,2,عسير,النماص,النسيم,شقة,سكني,8,16000,90.13
