السنة ,الربع,المنطقة ,المدينة,الحي ,نوع العقار ,تصنيف العقار ,عدد الصفقات,متوسط الايجار ,متوسط الايجار لكل متر مربع 
2025,3,عسير,وقفه,وقفه,شقة,سكني,1,18000,225
2025,3,عسير,أحد رفيدة,المراغة,دور,سكني,2,13200,76
2025,3,عسير,الصمان,الصمان,شقة,سكني,1,12000,133.33
2025,3,عسير,خميس مشيط,الجيل,محل,تجاري,19,0,0
2025,3,عسير,وطن وسانب,وطن وسانب,شقة,سكني,1,18000,211.76
2025,3,عسير,خميس مشيط,العند,دور,سكني,1,15600,52
2025,3,عسير,خميس مشيط,العزيزية,محل,تجاري,61,0,0
2025,3,عسير, بارق - الفرعه,الفرعه,شقة,سكني,5,9000,81.66
2025,3,عسير,محائل,الضرس,محل,تجاري,29,0,0
2025,3,عسير,أبها,العزيزية,محل,تجاري,38,0,0
2025,3,عسير,بلسمر,السلام,شقة,سكني,7,13900,89.99
2025,3,عسير,خميس مشيط,الصناعية,محل,تجاري,29,0,0
2025,3,عسير,الشراديه,الرحاب,شقة,سكني,17,13050,118.81
2025,3,عسير,راع القاع,راع القاع,شقة,سكني,1,17000,170
2025,3,عسير,بيشة,الأمير سلطان,دور,سكني,15,19875,94.1
2025,3,عسير, بارق - السر,المروج,محل,تجاري,1,0,0
2025,3,عسير,العميدات,الخيبر,محل,تجاري,1,0,0
2025,3,عسير,القرن الابيض مع الظهره,القرن الابيض مع الظهره,شقة,سكني,1,12000,120
2025,3,عسير,مراتخ,مراتخ,شقة,سكني,3,9000,90
2025,3,عسير,العين,العين,شقة,سكني,1,18000,97.29
2025,3,عسير,أحد رفيدة,الزيتون,دور,سكني,1,18000,60
2025,3,عسير,أحد رفيدة,القرحاء 2,محل,تجاري,1,0,0
2025,3,عسير,بيشة,قنيع و النغيلة,شقة,سكني,193,15658.82,138.12
2025,3,عسير,المقنعه,المقنعه,محل,تجاري,1,0,0
2025,3,عسير,أبها,القري,شقة,سكني,214,17902.7,117.94
2025,3,عسير,بيشة,الخالدية والعزيزية,فيلا,سكني,1,12000,40
2025,3,عسير,أحد رفيدة,النزهة 1,شقة,سكني,59,16326.66,94.28
2025,3,عسير,المريبعه,النسيم,محل,تجاري,4,0,0
2025,3,عسير,شناكه,شناكه,محل,تجاري,1,0,0
2025,3,عسير,خميس مشيط,اليرموك,محل,تجاري,112,0,0
2025,3,عسير,النماص,الزهور,دور,سكني,1,15000,150
2025,3,عسير,النماص - الفرشه,الفرشه,شقة,سكني,1,18000,211.76
2025,3,عسير,أحد رفيدة,صفوان,استديو,سكني,11,11850,352.85
2025,3,عسير,خميس مشيط,الجامعيين,استديو,سكني,2,6000,46.83
2025,3,عسير,النماص,الضباب,معرض تجاري,تجاري,1,0,0
2025,3,عسير,السليل,السليل,دور,سكني,1,12000,55.29
2025,3,عسير,خميس مشيط,المصيف,محل,تجاري,16,0,0
2025,3,عسير,رجال المع - الجهراء,الجهراء,شقة,سكني,1,9600,80
2025,3,عسير,أحد رفيدة,لزمه,محل,تجاري,3,0,0
2025,3,عسير,خميس مشيط,حضن قلوص,مكتب,تجاري,4,0,0
2025,3,عسير,المجاردة,الشرف,محل,تجاري,18,0,0
2025,3,عسير,أبها,الروابي,مكتب,تجاري,18,0,0
2025,3,عسير,النماص,الضباب,دور,سكني,1,22800,71.25
2025,3,عسير,بيشة,الأمير سلطان,محل,تجاري,21,0,0
2025,3,عسير,بارق - السوداء,السوداء,شقة,سكني,1,16800,84
2025,3,عسير,البرك,الحزم,شقة,سكني,26,15846.15,102
2025,3,عسير,محائل,النزهة,استديو,سكني,1,6000,30
2025,3,عسير,النماص,بلال,شقة,سكني,5,11150,97.02
2025,3,عسير,أحد رفيدة,النهضة,شقة,سكني,68,16582.85,96.71
2025,3,عسير,أحد رفيدة - الواديين,الحزم,محل,تجاري,14,0,0
2025,3,عسير,أبها,الشفاء,دور,سكني,4,15966.5,91.31
2025,3,عسير,سراة عبيدة,الروضة,استديو,سكني,1,9000,281.25
2025,3,عسير,محايل - الراكبه,الراكبه,شقة,سكني,2,15000,165
2025,3,عسير,خميس مشيط,طيبة,مكتب,تجاري,2,0,0
