السنة ,الربع,المنطقة ,المدينة,الحي ,نوع العقار ,تصنيف العقار ,عدد الصفقات,متوسط الايجار  ر.س,متوسط الايجار لكل متر مربع ر.س
2025,4,نجران,الواتد,الواتد,دور,سكني,1,18000,180
2025,4,نجران,الوديعه,الوديعه,شقة,سكني,54,14435.55,89.43
2025,4,نجران,الصفاح,الصفاح,شقة,سكني,3,16000,137.25
2025,4,نجران,هجره النميص,هجره النميص,شقة,سكني,1,17000,170
2025,4,نجران,القافيه,القافيه,شقة,سكني,1,12000,133.33
2025,4,نجران,نجران,الحضن,محل,تجاري,8,0,0
2025,4,نجران,نجران,صاغر,شقة,سكني,57,15963.04,136.91
2025,4,نجران,حبونا,السرح,دور,سكني,2,13800,77.56
2025,4,نجران,نجران,أبا السعود,استديو,سكني,9,6000,250
2025,4,نجران,عويل,عويل,شقة,سكني,1,17000,170
2025,4,نجران,نجران,المراطة,محل,تجاري,2,0,0
2025,4,نجران,نجران,الخرعاء,استديو,سكني,2,11000,122.5
2025,4,نجران,شرورة,الفهد أ,محل,تجاري,9,0,0
2025,4,نجران,نجران,ال منيف,شقة,سكني,14,17450.83,142.66
2025,4,نجران,نجران,المعامر,شقة,سكني,17,16968.75,92.45
2025,4,نجران,نجران,النهضة,استديو,سكني,2,25200,506.93
2025,4,نجران,نعوان,نعوان,شقة,سكني,3,17666.66,147.25
2025,4,نجران,نجران,القابل,محل,تجاري,86,0,0
2025,4,نجران,نجران,الأمير مشعل,مكتب,تجاري,4,0,0
2025,4,نجران,الضبط,الضبط,شقة,سكني,4,15750,129.55
2025,4,نجران,المنسرقه,المنسرقه,شقة,سكني,1,18000,100
