السنة ,الربع,المنطقة ,المدينة,الحي ,نوع العقار ,تصنيف العقار ,عدد الصفقات,متوسط الايجار  ر.س,متوسط الايجار لكل متر مربع ر.س
2025,2,مكة المكرمة,جدة,الفيصلية,دور,سكني,10,57214.28,222.88
2025,2,مكة المكرمة,جدة,المحاميد,محل,تجاري,57,0,0
2025,2,مكة المكرمة,جدة,غليل,مكتب,تجاري,3,0,0
2025,2,مكة المكرمة,بيضاء مكتن,بيضاء مكتن,شقة,سكني,1,18000,120
2025,2,مكة المكرمة,الطائف,الشقرة,محل,تجاري,1,0,0
2025,2,مكة المكرمة,خليص,غران,محل,تجاري,16,0,0
2025,2,مكة المكرمة,خليص,المغاربة,محل,تجاري,6,0,0
2025,2,مكة المكرمة,جدة,الزهراء,فيلا,سكني,96,127398.26,322.09
2025,2,مكة المكرمة,مكة المكرمة,التقوى,شقة,سكني,10,18333.33,160.49
2025,2,مكة المكرمة,رنية,حى السلم القديم,شقة,سكني,2,18000,180
2025,2,مكة المكرمة,الخرمة,حي الصالحية,شقة,سكني,5,15950,148.43
2025,2,مكة المكرمة,مكة المكرمة,النقا الجديد,محل,تجاري,2,0,0
2025,2,مكة المكرمة,مكة المكرمة,المعابده,استديو,سكني,8,10400,312.38
2025,2,مكة المكرمة,جدة,الياقوت,دوبلاكس,سكني,1,45000,176.45
2025,2,مكة المكرمة,الطائف,الرميدة,فيلا,سكني,5,12000,66.13
2025,2,مكة المكرمة,جدة,الروابي,فيلا,سكني,9,53333.33,214.83
2025,2,مكة المكرمة,جدة,الياقوت,مكتب,تجاري,7,0,0
2025,2,مكة المكرمة,الزبيري,الزبيري,شقة,سكني,1,18000,81.81
2025,2,مكة المكرمة,جدة,أم السلم,دور,سكني,10,26488.88,171.7
2025,2,مكة المكرمة,المخضار,المخضار,شقة,سكني,2,18000,90.72
2025,2,مكة المكرمة,مكة المكرمة,حارة الباب الجديد,شقة,سكني,282,17444.22,113.64
2025,2,مكة المكرمة,جدة,الفضيلة,استديو,سكني,27,15500,375.25
2025,2,مكة المكرمة,الطائف,قرن المنازل,محل,تجاري,7,0,0
2025,2,مكة المكرمة,ماود,ماود,شقة,سكني,4,16000,115.84
2025,2,مكة المكرمة,جدة,الكوثر,محل,تجاري,73,0,0
2025,2,مكة المكرمة,جدة,البساتين,معرض تجاري,تجاري,13,0,0
2025,2,مكة المكرمة,الجموم - بحرة,الربوة,شقة,سكني,24,17642.85,88.37
