,,,,,,,,,,,,,,
القائمة الرئيسية   Main List,,,,,,,,,,,,,احصاءات اسعار الفائدة وأسواق المال   Money Market & Exchange Rate Stat.,
,,,,,,,,,,,,,,
Table 2b: Exchange Rates of Some Foreign Currencies Against Saudi Riyal,,,,,,,,,,,,,جدول 2b:  سعــــر صرف بعض العــمـــلات الأجــنبـيــــة مقـــــابل الريال السعودي,
,,,,,,,,,,,,,,
نهاية,,الدولار,الريال ,اليوان,الين ,الروبية ,الجنيه,الوان,الدولار,اليورو,البات,الليرة,الفرنك ,
الفترة ,,الاسترالي,البرازيلي,الصيني,الياباني ,الهندية,الإسترليني ,الكوري الجنوبي,الأمريكي ,,التايلاندي,التركية,السويسري ,
End of,,Australian,Brazilian,Chinese,Japanese,Indian,Pound,Korean,U.S.,EURO,Thai,Turkish,Swiss,
Period,,Dollar,Real,Yuan,Yen,Rupee,Sterling,Won,Dollar,,Baht,Lira,Franc,
2010-03-31T00:00:00,,3.43462130123971,2.08983493189151,0.549343882670783,0.0402144431259535,0.0830747006938213,5.68124214181651,0.00331476079856077,3.75,5.05464456617275,0.115976924393165,-,3.5370641882657,
2010-04-30T00:00:00,,3.48749430720185,2.16788131281251,0.549348055800607,0.0398680840884786,0.0843832552543251,5.74800705581867,0.00336172396404948,3.75,4.99311833641731,0.116019892552373,-,3.48027612806545,
2010-05-31T00:00:00,,3.19650559082342,2.04694609714288,0.549216219974967,0.041073503409952,0.0805759065397951,5.4675039556962,0.00303842032083798,3.75,4.64400971012423,0.115447371773054,-,3.26314112022664,
2010-06-30T00:00:00,,3.19612374508697,2.07548829184864,0.55221049487205,0.0423250400671602,0.0804719037213095,5.63436016381334,0.00309839600873787,3.75,4.60160139395951,0.115687006658545,-,3.46836733417554,
2010-07-31T00:00:00,,3.36975033582465,2.12645729862952,0.553508490556868,0.0433525184237773,0.0807147251177176,5.8410144157488,0.00315869934212716,3.75,4.88549906484325,0.116243426854362,-,3.60784363417493,
2010-08-31T00:00:00,,3.3442534781735,2.13273805934145,0.550621813086295,0.0445102496735522,0.079651714400741,5.77649896841123,0.00315363522363104,3.75,4.75500634459113,0.119815821403086,-,3.67214614835486,
2010-09-30T00:00:00,,3.62513122829686,2.20005881199765,0.559607602462553,0.04496401769066,0.083692107353983,5.96776057373621,0.00328372234351437,3.75,5.11800250826588,0.123351025265432,-,3.85405865919943,
2010-10-31T00:00:00,,3.66038614642265,2.20025981103973,0.560472590690819,0.0465378906311684,0.084194099480912,5.97077322506501,0.00332861410572802,3.75,5.19638716730289,0.125104479956192,-,3.79095194911275,
2010-11-30T00:00:00,,3.60676891267485,2.17227737808235,0.561696968507029,0.0445633752356029,0.0814508540590403,5.82300187869302,0.0032403073995628,3.75,4.87427695191038,0.124119163004195,-,3.75827301270346,
2010-12-31T00:00:00,,3.81376090445027,2.23440788659156,0.566217951860385,0.0460405306291655,0.083518902291761,5.78813436164189,0.00327195984226986,3.75,4.98002862908094,0.124377910157175,-,3.99105748365607,
