,,,,,,,,,,,,,,,
القائمة الرئيسية   Main List,,,,,,,,,,,,,,قائمة الإحصاءات النقدية والمالية       Money & Banking Stat. List,
,,,,,,,,,,,,,,,
Table 20: Private Sector Imports Financed Through Commercial Banks,,,,,,,,,,,,,,جدول 20: واردات القطاع الخاص الممولة عن طريق المصارف التجارية,
 (Letters of Credit Settled and Bills Received),,,,,,,,,,,,,, (الإعتمادات المسددة وأوراق تحت التحصيل),
(Million ﷼),,,,,,,,,,,,,,(مليون ﷼),
الفترة,,Foodstuff             المواد الغذائية,,,,,,منسوجات ,مواد بناء,سيارات,آلات ,أجهزة, سلع أخرى,الإجمالي,
,,حبوب, فواكه و خضروات,سكر وشاي وبن,مواشي ولحوم,مواد,المجموع,وملبوسات,,,,,,,
Period,,Food,Fruits &,"Sugar, Tea",Livestock,غذائية أخرى,,Textiles,Building,Motor,Machinery,Appliances,Other,Grand,
,,Grains,Vegetables,& Coffee,& Meat,Others,Total,& Clothing,Materials,Vehicles,,,Goods,Total,
1993,,1813.1899999999998,224.955,677.118,1900.579,3555.2360000000003,8171.078,7120.3110000000015,5300.587,12778.755000000001,4354.204,5520.822999999999,28383.544,71629.30200000001,
1994,,1451.302,233.213,864.326,1734.478,3747.644,8030.963,5498.328,4286.321,9159.301,3158.779,5406.492,20917.085,56457.269,
1995,,1607.571,198.583,816.408,1376.301,4369.816,8368.679,5434.192,3510.631,6324.237,3188.98,4444.797,27875.298,59146.814,
1996,,1833,554.8,1401.3,1736.9,4685,10211,5397.9,3876.7,8823.7,3109.9,4757.5,28606.2,64782.9,
1997,,1996.915,277.981,614.165,1529.389,4113.644,8532.094,5269.302,3835.088,9836.598,3200.215,3762.656,36248.67,70684.623,
1998,,2383.643,218.2,514.044,1376.275,4254.504,8746.666,5084.258,3781.633,12439.415,3221.55,3436.44,33245.449,69955.411,
1999,,2805.205,201.233,360.709,1119.393,3828.28,8314.82,4380.268,3479.796,8458.074,2717.927,3607.502,34721.837,65680.224,
2000,,3072.252,156.994,371.14699999999993,1185.244,4287.24,9072,3994.565,3501.9510000000005,8922.834,3902.707,3341.9629999999997,38614.477999999996,71351.375,
2001,,2746.9780000000005,183.68200000000002,657.4110000000001,1403.452,4856.271,9847.794,4944.148,4514.28,11792.175,5240.321,3753.743,40933.26,81025.721,
2002,,3358.551,164.84900000000002,522.484,1726.07,4307.655,10079.608999999999,5096.061,4282.496999999999,13717.088000000003,3457.6050000000005,3243.899,39878.439,79755.19800000002,
2003,,3964.8609999999994,188.42,399.375,2331.642,5751.97,12636.268,4484.619,3889.0009999999997,13929.019,3493.629,3073.855,44668.844,86175.235,
2004,,2969.899,129.024,779.3909999999998,1930.17,5809.374999999999,11617.859,3796.552,4562.601000000001,14987.865000000002,4349.354,3586.781000000001,53118.382999999994,96019.395,
2005,,2762.6409999999996,331.782,974.012,2020.4809999999998,7200.556999999999,13289.473,4628.828,7370.124999999999,25558.445000000003,6107.049,4527.074,54702.028999999995,116183.02299999999,
2006,,3323.686,551.518,427.379,2576.091,6262.9569999999985,13141.631,4256.360000000001,10684.279,26664.573999999997,10249.641,4431.5199999999995,62863.656,132291.661,
2007,,5387.658,285.532,362.80600000000004,2921.259,9152.185,18109.440000000002,4626.0380000000005,14661.025,25608.734,12255.026,4552.557000000001,88705.46700000002,168518.28699999998,
2008,,7655.089,454.061,1150.692,2814.764,15686.076,27760.681999999997,4649.067,19011.775,25711.081,13687.445999999998,5777.072,115849.868,212446.991,
2009,,5277.955999999999,241.13800000000003,1075.906,3185.861,8582.237,18363.098,4597.212,11787.329000000002,23033.695999999996,15283.804,4471.630999999999,84183.21900000001,161719.989,
2010,,7473.5650000000005,176.464,1095.567,2949.304,9250.358,20945.258,3797.8450000000003,15405.788999999999,34307.772000000004,20129.697,4686.329,89699.81,188972.49999999997,
2011,,5524.447,300.317,1008.053,2655.851,8725.715,18214.383,4869.943,20563.417,36744.756,24296.991,6119.612,119801.118,230610.22,
2012,,12354.169,341.847,708.813,2738.189,8389.086,24532.104,4584.734,24783.42,47314.862,29805.285,5375.015,119188.971,255584.391,
2013,,17671.863,602.291,717.703,4105.473,9229.629,32326.959,4011.522,20891.802,56291.812,20700.321,5124.807,114073.305,253420.528,
2014,,12655.834,515.801,1434.846,4244.884,10313.619,29164.984,4362.636,26639.058,48400.848,21358.87,6786.481,101952.775,238665.652,
2015-12-31T00:00:00,,13056.118,671.876,1297.473,3823.975,9587.125,28436.567,2913.978,29196.224,53675.439,15896.277,6854.831,102574.841,239548.157,
2016-12-31T00:00:00,,10493.557,819.0506100300001,2353.55900282,4502.275679750001,9244.71581854,27413.15811114,2051.46050949,19318.33649652,34820.48829727,10393.0673989,5117.64555735,77891.66912520182,177005.8254958718,
2017-12-31T00:00:00,,6198.549092738499,601.4548012719999,869.3287454822,3457.7889924245,8068.103313897999,19195.224945815196,2201.0003066730997,14568.8774520416,25728.290017016403,7560.2227125278005,4057.9813958467994,66730.70551542478,140042.30234534567,
2018-12-31T00:00:00,,6157.95985451376,605.5828815689999,838.6900794472201,2544.37271821401,7686.432485764541,17833.038019508534,1712.8109210586101,15450.313631483372,19773.43734820827,5341.6609628304805,3375.18166972726,68983.28244042909,132469.7249932456,
2019-12-31T00:00:00,,5014.02824226143,264.89657299899994,756.6735838440001,2435.5933774021196,7885.8347227184895,16357.02649922504,1878.28981125027,14929.56790001279,25442.89886693951,6028.35922749695,3408.1688956028097,67025.65754044127,135069.96874096864,
2020-12-31T00:00:00,,4195.75630277,342.86859999999996,529.35589,1882.68172,6833.432630000001,13784.09514277,971.4586999999999,12286.421690000001,26156.55568,4750.82144898,2774.87828100923,62498.746477839995,123222.97742059926,
2021-12-31T00:00:00,,5605.6911900000005,227.032,724.64507,2142.2468500000004,9007.042405999999,17706.657516000003,717.4055199999999,12823.440794,29401.133247999995,4350.5007,3335.3662520000003,62420.871203,130755.375233,
2022-12-31T00:00:00,,7191.727480000001,585.474,589.1884857699999,968.8786800000001,10367.307909329998,19702.5765551,834.44405123,15304.59342468,35662.11749325,5241.67681168,3228.02034526,78148.41056275,158121.83924395,
2023-12-31T00:00:00,,4144.94633,163.00581774999998,458.26260467,884.09731843,7675.84752805,13326.1595989,665.18573683,16662.25257792,42915.98407544,8179.461613260001,3727.8119913800006,84808.68908516002,170285.54467889,
2024-12-31T00:00:00,,3838.14121,735.75864808,1149.88044814,1328.50821,6611.04843938,13663.336955599998,866.4261983900001,28336.318648810004,38811.35870413,11614.527352229998,3323.3305970500005,85643.78237540001,182259.08083161002,
2025-12-31T00:00:00,,3816.7567000000004,425.16155000000003,846.5617492299999,2142.29406,8458.93443936,15689.70849859,978.6616277,27417.29554823,31478.793621679997,9214.448014910002,4636.431996710001,88494.15662125,177909.49592907,
,,,,,,,,,,,,,,,
Q1,1993,424.438,62.931,172.359,464.816,782.2270000000001,1906.7710000000002,1681.3629999999998,1216.27,3173.134,929.384,1199.346,5655.934,15762.202000000001,
Q2,1993,521.396,53.759,172.398,479.408,764.7370000000001,1991.698,1914.0530000000003,1263.509,3475.576,1330.7359999999999,1350.7939999999999,11226.587,22552.953,
Q3,1993,337.657,64.365,169.361,439.699,1016.4720000000001,2027.554,1926.295,1415.908,2500.885,964.3330000000001,1472.583,5423.023,15730.581000000002,
Q4,1993,529.6990000000001,43.9,163,516.656,991.8000000000002,2245.0550000000003,1598.6,1404.9,3629.1600000000003,1129.751,1498.1,6078,17583.566,
Q1,1994,443.503,31.919,220.731,527.762,953.2339999999999,2177.149,1621.648,1256.261,3456.791,1441.4389999999999,1465.8719999999998,5644.715,17063.875,
Q2,1994,252,67.4,158.2,429.9,864.2,1771.7,1307.9,1101.1,2331.7,595.8,1398.5,6117.400000000001,14624.100000000002,
Q3,1994,311.9,82.3,127.30000000000001,385.9,930.3000000000001,1837.7000000000003,1188.8000000000002,915.4000000000001,1411.9,528.7,1181,4380.700000000001,11444.2,
Q4,1994,443.899,51.594,358.095,390.91600000000005,999.91,2244.4139999999998,1379.98,1013.56,1958.9099999999999,592.84,1361.12,4774.27,13325.094000000001,
Q1,1995,403.38,74.98,223.964,329.23,1034.3400000000001,2065.894,1302.944,1047.8799999999999,1802.73,894.96,1133.31,7849.499999999999,16097.218,
Q2,1995,433.908,39.404,184.35899999999998,359.55400000000003,1079.874,2097.099,1254.594,761.388,1873.5749999999998,584.3489999999999,1176.04,6193.248,13940.293,
Q3,1995,335.245,32.717999999999996,198.57799999999997,280.70399999999995,1082.79,1930.035,1325.992,867.097,1092.028,663.1300000000001,925.5020000000001,7525.380999999999,14329.165,
Q4,1995,435.038,51.481,209.507,406.813,1172.8120000000001,2275.651,1550.662,834.2659999999998,1555.904,1046.541,1209.945,6307.169,14780.137999999999,
Q1,1996,414.346,155.256,341.454,523.365,1180.764,2615.185,1361.001,1006.742,2201.882,681.348,1284.294,6489.071,15639.523,
Q2,1996,550.369,224.934,303.777,449.157,1301.302,2829.539,1455.234,896.539,2060.261,957.985,910.893,7274.547,16384.998,
Q3,1996,384.762,94.646,367.758,342.788,1125.567,2315.521,1335.848,1111.058,1940.431,802.173,1323.819,6308.85,15137.7,
Q4,1996,483.5,80,388.3,421.6,1077.4,2450.8,1245.8,862.4,2621.1,668.4,1238.5,8533.7,17620.7,
Q1,1997,381.454,92.165,163.006,440.052,1122.218,2198.895,1281.244,880.542,2172.801,610.702,999.292,11695.385,19838.861,
Q2,1997,559.881,64.868,120.537,303.985,994.074,2043.345,1272.018,1010.279,2292.524,785.256,1087.718,7785.002,16276.142,
Q3,1997,594.874,49.368,162.31,341.711,995.976,2144.239,1245.176,1019.498,2412.46,795.956,852.711,7991.66,16461.7,
Q4,1997,460.706,71.58,168.312,443.641,1001.376,2145.615,1470.864,924.769,2958.813,1008.301,822.935,8776.623,18107.92,
Q1,1998,596.012,70.207,146.027,440.659,1078.109,2331.014,1254.849,812.137,2920.046,1206.744,930.133,8714.92,18169.843,
Q2,1998,646.232,54.111,100.694,343.562,1015.88,2160.479,1253.627,1007.426,2781.298,858.949,801.458,8488.911,17352.148,
Q3,1998,470.278,45.758,105.915,275.084,955.44,1852.475,1036.294,855.551,2544.883,577.162,827.897,8297.373,15991.635,
Q4,1998,671.121,48.124,161.408,316.97,1205.075,2402.698,1539.488,1106.519,4193.188,578.695,876.952,7744.245,18441.785,
Q1,1999,796.634,55.063,78.437,339.596,992.482,2262.212,985.239,795.156,2479.53,567.35,777.678,7664.32,15531.485,
Q2,1999,782.68,37.323,116.568,313.657,1039.942,2290.17,1120.986,760.812,1827.671,630.601,1059.716,8761.144,16451.1,
Q3,1999,575.558,56.45,106.495,273.666,867.191,1879.36,1140.697,864.796,1864.056,736.9,1025.559,8756.862,16268.23,
Q4,1999,650.333,52.397,59.209,192.474,928.665,1883.078,1133.346,1059.032,2286.817,783.076,744.549,9539.511,17429.409,
Q1,2000,797.629,32.693,86.937,346.553,1029.22,2293.032,925.376,885.274,2095.666,881.085,774.854,9283.984,17139.271,
Q2,2000,917.4300000000001,43.444,91.72900000000001,305.475,1080.647,2438.725,1001.5530000000001,880.548,2200.126,965.102,830.283,10508.072,18824.409,
Q3,2000,722.3820000000001,38.996,69.411,248.78799999999998,1132.734,2212.311,884.406,831.762,2067.891,988.724,906.597,9306.71,17198.400999999998,
Q4,2000,634.8109999999999,41.861000000000004,123.07,284.428,1044.6390000000001,2128.8089999999997,1183.23,904.3670000000001,2559.151,1067.796,830.229,9515.712,18189.294,
Q1,2001,741.53,51.152,94.32499999999999,413.005,1269.005,2569.017,992.607,916.2909999999999,2611.956,1097.1080000000002,833.3969999999999,10224.012,19244.388,
Q2,2001,619.7090000000001,34.867000000000004,147.602,285.12300000000005,959.673,2046.9740000000002,1113.899,964.413,2737.0069999999996,1353.8139999999999,1051.04,9060.371000000001,18327.518000000004,
Q3,2001,707.98,61.24000000000001,197.00099999999998,264.21,1224.375,2454.806,1224.2350000000001,1232.855,2565.8650000000002,1257.6860000000001,1043.4360000000001,11794.337,21573.22,
Q4,2001,677.759,36.423,218.483,441.11400000000003,1403.218,2776.9970000000003,1613.407,1400.721,3877.3469999999998,1531.713,825.87,9854.539999999999,21880.595,
Q1,2002,821.9590000000001,38.811,126.361,521.797,938.008,2446.9359999999997,1281.002,1016.248,2994.693,808.624,821.195,9001.634,18370.332000000002,
Q2,2002,787.696,28.876,171.62800000000001,336.726,1083.33,2408.256,1069.026,1093.682,3082.3640000000005,813.171,801.9870000000001,9215.013,18483.499000000003,
Q3,2002,833.722,24.988,109.777,390.977,1030.3020000000001,2389.766,1465.211,1217.238,3389.04,858.7189999999999,894.4409999999999,10830.552,21044.967,
Q4,2002,915.174,72.174,114.718,476.57,1256.0149999999999,2834.651,1280.822,955.3290000000001,4250.991,977.0909999999999,726.2760000000001,10831.24,21856.4,
Q1,2003,767.575,38.616,189.451,507.10800000000006,1314.0819999999999,2816.8320000000003,1034.165,858.81,3514.4959999999996,900.384,738.0530000000001,10433.151000000002,20295.891000000003,
Q2,2003,1178.5610000000001,39.769999999999996,64.59700000000001,638.792,1288.9180000000001,3210.638,1012.142,905.291,2813.45,906.3810000000001,774.372,10648.851999999999,20271.125999999997,
Q3,2003,931.706,50.92700000000001,97.93199999999999,426.931,1636.644,3144.14,1269.324,1101.851,3118.3500000000004,746.2250000000001,924.511,11178.633,21483.034,
Q4,2003,1087.019,59.107,47.394999999999996,758.8109999999999,1512.326,3464.658,1168.988,1023.049,4482.723,940.6389999999999,636.919,12408.207999999999,24125.183999999997,
Q1,2004,833.031,28.951999999999998,82.68099999999998,722.956,1227.4689999999998,2895.089,751.366,918.922,3502.4270000000006,793.278,964.236,13221.82,23047.138,
Q2,2004,779.194,18.269,135.73199999999997,524.062,1514.067,2971.3239999999996,957.148,1007.932,2889.4809999999998,890.428,914.7550000000001,13302.010999999999,22933.078999999998,
Q3,2004,577.967,32.663,317.387,308.582,1459.51,2696.109,1085.92,1287.3319999999999,3554.684,1377.1570000000002,956.24,12971.851000000002,23929.293000000005,
Q4,2004,779.7069999999999,49.14,243.591,374.57000000000005,1608.3290000000002,3055.337,1002.118,1348.415,5041.272999999999,1288.491,751.55,13622.701,26109.885,
Q1,2005,693.4770000000001,38.116,176.82,552.858,1823.583,3284.8540000000003,755.673,1610.733,5358.933,1143.405,771.043,14429.297999999999,27353.939,
Q2,2005,712.005,38.123999999999995,370.26800000000003,321.946,1941.199,3383.5420000000004,1133.7150000000001,1767.209,5252.6900000000005,1339.3029999999999,1236.473,14313.177,28426.109,
Q3,2005,826.472,73.888,292.916,482.993,1658.438,3334.707,1525.138,2057.705,6069.540999999999,1524.5680000000002,1152.008,13462.689999999999,29126.356999999996,
Q4,2005,530.687,181.654,134.008,662.684,1777.337,3286.37,1214.3020000000001,1934.4779999999998,8877.280999999999,2099.773,1367.55,12496.864,31276.618000000002,
Q1,2006,937.3100000000001,110.729,185.491,702.509,1568.656,3504.695,713.662,2156.238,6630.173000000001,2114.6420000000003,1069.263,12817.895,29006.568,
Q2,2006,695.12,143.50900000000001,140.837,433.22200000000004,1742.155,3154.8430000000003,1090.584,2370.652,7689.5419999999995,2726.3419999999996,1180.206,14969.684,33181.852999999996,
Q3,2006,835.604,201.582,54.472,583.9300000000001,1461.899,3137.487,1390.8089999999997,2937.4539999999997,5869.525000000001,2525.886,1224.452,17198.719,34284.332,
Q4,2006,855.652,95.69800000000001,46.57900000000001,856.4300000000001,1490.2469999999998,3344.606,1061.305,3219.9349999999995,6475.334,2882.7709999999997,957.5989999999999,17877.358,35818.907999999996,
Q1,2007,1264.3360000000002,85.01599999999999,84.18299999999999,646.716,2203.723,4283.974,895.3589999999999,3231.1589999999997,6978.483,3119.797,923.699,20212.225,39644.695999999996,
Q2,2007,1313.477,47.623000000000005,87.50899999999999,688.345,2055.937,4192.891,1155.412,3752.641,5071.184,2567.531,1137.155,21809.066,39685.88,
Q3,2007,997.501,88.18299999999999,97.367,748.156,2022.192,3953.3990000000003,1379.589,3649.017,6128.994000000001,3202.649,1373.968,21899.218999999997,41586.835,
Q4,2007,1812.344,64.71000000000001,93.747,838.0419999999999,2870.333,5679.1759999999995,1195.6779999999999,4028.2079999999996,7430.073,3365.049,1117.7350000000001,24784.957000000002,47600.876000000004,
Q1,2008,1889.205,266.429,515.869,817.4100000000001,3704.9539999999997,7193.867,885.726,3871.031,6698.7,3306.5289999999995,1424.5349999999999,24755.847,48136.235,
Q2,2008,2319.197,56.754000000000005,173.224,636.362,5620.423999999999,8805.961,1221.839,4508.897,5869.571,3611.844,1534.507,28372.446,53925.065,
Q3,2008,2081.4539999999997,79.274,291.613,743.3249999999999,3217.096,6412.762000000001,1470.272,5903.408,5285.09,3407.749,1553.754,34455.227,58488.262,
Q4,2008,1365.233,51.604,169.986,617.667,3143.602,5348.092000000001,1071.23,4728.439,7857.719999999999,3361.3239999999996,1264.276,28266.347999999998,51897.429000000004,
Q1,2009,1209.8229999999999,45.29,156.074,616.7719999999999,1543.526,3571.485,1138.877,2636.247,6880.07,3884.55,1141.838,20455.565000000002,39708.632,
Q2,2009,1646.538,80.42099999999999,316.49399999999997,964.596,2429.147,5437.196,1400.164,2806.3500000000004,4726.888,3540.3289999999997,1360.225,20351.047,39622.19899999999,
Q3,2009,1254.388,83.686,303.381,803.126,2264.903,4709.484,1303.181,3138.4300000000003,5175.78,2952.839,1092.289,21135.235,39507.238,
Q4,2009,1167.2069999999999,31.741,299.957,801.367,2344.661,4644.933,754.99,3206.3019999999997,6250.9580000000005,4906.085999999999,877.279,22241.372,42881.92,
Q1,2010,1567.6370000000002,33.89,257.024,804.607,2412.663,5075.821,842.4270000000001,3280.816,6938.375,4977.673000000001,1464.467,21139.629,43719.208,
Q2,2010,2182.142,30.282,278.744,764.418,2692.051,5947.637000000001,932.751,4402.491,8963.256,4571.783,1211.175,24235.213000000003,50264.306000000004,
Q3,2010,2117.352,62.446000000000005,225.017,634.075,2027.318,5066.2080000000005,1162.857,4028.784,8621.265,4458.546,1017.934,20898.498,45254.092000000004,
Q4,2010,1606.434,49.846000000000004,334.782,746.204,2118.326,4855.592,859.81,3693.698,9784.876,6121.695,992.7529999999999,23426.47,49734.894,
Q1,2011,1221.838,47.613,253.8,694.243,2176.63,4394.124,865.609,4398.159,9902.68,5888.602,1377.875,25596.344,52423.393,
Q2,2011,1650.996,116.399,229.229,697.23,3038.795,5732.649,1327.044,4845.032,8536.533,5526.287,1809.682,31959.507,59736.734,
Q3,2011,1483.908,108.734,231.16,743.422,1722.613,4289.837,1480.068,5381.633,8573.712,5398.261,1643.413,30926.459,57693.383,
Q4,2011,1167.705,27.571,293.864,520.956,1787.677,3797.773,1197.222,5938.593,9731.831,7483.841,1288.642,31318.808,60756.71,
Q1,2012,2403.601,121.449,160.265,709.185,1812.214,5206.714,927.854,6108.908,11074.192,7709.581,1110.382,31013.34,63150.971,
Q2,2012,2558.047,99.247,207.015,657.746,2273.727,5795.782,1274.419,7320.46,10347.558,7990.151,1678.206,31438.198,65844.774,
Q3,2012,3912.704,86.552,220.856,750.933,2296.056,7267.101,1315.589,5851.183,11809.513,7997.441,1367.872,27541.617,63150.316,
Q4,2012,3479.817,34.599,120.677,620.325,2007.089,6262.507,1066.872,5502.869,14083.599,6108.112,1218.555,29195.816,63438.33,
Q1,2013,5149.429,190.582,129.049,917.84,2534.96,8921.86,971.874,5191.096,13904.17,5985.941,1137.868,27856.772,63969.581,
Q2,2013,2636.104,163.208,207.192,1203.918,2548.985,6759.407,1087.284,5506.679,14424.383,5165.335,1476.794,29806.337,64226.219,
Q3,2013,5470.43,110.172,220.971,1082.909,2407.852,9292.334,988.83,5257.281,14618.635,5090.547,1269.669,28052.796,64570.092,
Q4,2013,4415.9,138.329,160.491,900.806,1737.832,7353.358,963.534,4936.746,13344.624,4458.498,1240.476,28357.4,60654.636,
Q1,2014,3166.342,139.92,301.516,987.251,2292.788,6887.817,973.958,5482.12,10601.759,5079.487,1529.518,25975.908,56530.567,
Q2,2014,2739.11,148.539,330.886,1120.544,2962.476,7301.555,1217.545,7670.904,12527.678,5584.072,1821.54,27106.105,63229.399,
Q3,2014,3544.521,146.434,461.629,1010.839,2410.029,7573.452,1221.009,6582.613,11729.366,5695.215,1619.811,23911.783,58333.249,
Q4,2014,3205.861,80.908,340.815,1126.25,2648.326,7402.16,950.124,6903.421,13542.045,5000.096,1815.612,24958.979,60572.437,
Q1,2015,3184.213,195.181,295.729,923.415,2880.95,7479.488,827.841,8386.627,13957.698,4985.545,1520.092,24757.329,61914.62,
Q2,2015,3228.513,239.257,393.525,726.07,2415.688,7003.053,897.52,8359.633,12256.533,4551.039,2212.713,27540.975,62821.466,
Q3,2015,3585.208,126.588,345.459,1134.169,2026.527,7217.951,633.114,6860.566,12261.383,3203.021,1876.889,25580.574,57633.498,
Q4,2015,3058.184,110.85,262.76,1040.321,2263.96,6736.075,555.503,5589.398,15199.825,3156.672,1245.137,24695.963,57178.573,
Q1,2016,3103.621,202.94424521999997,493.65261387,911.4082449900001,2393.9305880000006,7105.55669208,547.3088824,5372.140693,10393.61220812,2810.3491299400002,1318.32969178,20710.35841388857,48257.65571120858,
Q2,2016,2360.826,342.82049979000004,804.96891028,1175.6796731099998,2423.6960841100004,7107.99116729,596.9170731199999,5081.813753880001,10733.49276309,3150.5255284,1497.003459,20108.11585138812,48275.85959616812,
Q3,2016,2868.545,132.75421701999997,448.69070827,1107.7054060599999,2346.66880343,6904.364134780001,488.3569926,4320.89598407,6961.95974964,1957.9765118600003,1330.5472504099998,19328.88807694338,41292.98870030338,
Q4,2016,2160.565,140.531648,606.2467704000001,1307.48235559,2080.420343,6295.24611699,418.87756137,4543.4860655699995,6731.42357642,2474.2162286999996,971.7651561600001,17744.30678298175,39179.321488191745,
Q1,2017,1843.23298932,305.95153398,182.75750039,1043.294112,2091.04379535,5466.2799310400005,571.40929693,4010.29907544,5240.24916538,1936.5473166,681.29624863,15735.306216264278,33641.387250284286,
Q2,2017,1237.533,108.02431143999999,181.67811527,1043.50563788,2346.8680622,4917.60912679,545.76498687,3967.81913635,6757.50393553,2055.98387829,1041.97267986,16979.75752115529,36266.41126484529,
Q3,2017,1501.2745134185002,80.579495312,201.81409795180002,808.8261747045,1946.345917228,4538.8401986148,550.0871019231,3254.5331772016,7166.9576061064,1678.227701015,1408.6347258168,16773.0439707204,35370.3244813981,
Q4,2017,1616.50859,106.89946053999998,303.0790318704,562.16306784,1683.8455391199998,4272.4956893704,533.73892095,3336.22606305,6563.579309999999,1889.4638166227999,926.07774154,17242.5978072848,34764.179348818005,
Q1,2018,1640.7388378110002,243.422592933,173.03484681,370.6921036175,1760.5729702296,4188.4613514011,390.12325379823,3932.975569675241,5102.73618377429,1605.13442020787,891.21906052524,16778.90249720729,32889.55233658926,
Q2,2018,1704.24518572096,180.71335528599997,326.03900217447,939.54892547113,2380.01228208194,5530.558750734501,472.69736842017994,4035.73581268344,4816.37151274616,1269.75562681707,860.8639157622299,19256.02040436259,36242.00339152618,
Q3,2018,1356.782764405,92.23978375,149.913000875,670.6820732086,1643.37768468072,3912.9953069193202,493.42036025573003,4058.63292590669,5056.66726391399,1075.49091948722,790.9074050735501,17032.275042370722,32420.389223927214,
Q4,2018,1456.1930665768,89.20714960000001,189.70322958774997,563.44961591678,1902.46954877228,4201.0226104536105,356.56993858447,3422.969323218,4797.66238777383,1391.27999631832,832.19128836624,15916.08449648848,30917.780041202946,
Q1,2019,1593.1043390774298,83.680139349,286.209297234,810.71211302412,2696.48628473774,5470.19217342229,513.4294918980399,3515.44735173854,4812.20277320678,1640.8886308508,1003.4762585997199,15325.314048656941,32280.95072837311,
Q2,2019,1264.188363941,69.349,184.4907743,632.454,2325.0493967385096,4475.53153497951,469.47542693364005,4543.53925620315,4734.554447017171,1352.2082552074598,950.3221662246101,18296.01211966333,34821.64320622887,
Q3,2019,1099.383709243,48.85743365,136.33520303,527.603854378,1430.08382552224,3242.26402582324,509.23817241859,3508.1878320711,6970.52362671556,1552.28318143869,831.6648268484801,16174.240952201002,32788.40261751666,
Q4,2019,1057.35183,63.01,149.63830928,464.82341,1434.21521572,3169.038765,386.14671999999996,3362.39346,8925.61802,1482.9791599999999,622.7056439300001,17230.090419919998,35178.97218884999,
Q1,2020,1278.78431,81.875,87.39343,490.36903,3075.75099,5014.1727599999995,365.40133000000003,3430.77864,8595.974199999999,1141.8792928599999,512.97177100923,15803.95743,34865.13542386922,
Q2,2020,688.48373,107.9953,179.49008,347.46944,1287.26,2610.6985499999996,211.72267,3097.7449699999997,5422.5717700000005,1390.55973,921.33543,16386.969119999998,30041.60224,
Q3,2020,1400.2863,57.0443,142.46048,470.50276,1110.80441,3181.09825,211.2252,2938.39606,4257.30356,1264.36447,746.41347,15055.96756,27654.768570000004,
Q4,2020,828.20196277,95.954,120.0119,574.34049,1359.61723,2978.12558277,183.1095,2819.50202,7880.70615,954.01795612,594.15761,15251.85236784,30661.471186729996,
Q1,2021,1529.6835999999998,109.002,148.57072999999997,987.2035500000001,2837.49072,5611.950599999999,202.21387,3220.66407,6557.3694000000005,1137.69888,715.61287,15524.12927,32969.63896,
Q2,2021,1379.8206800000003,45.78,309.83152,536.4700700000001,2956.0528499999996,5227.95512,164.00936,3161.01285,8576.506800000001,1033.6528400000002,1031.75028,15469.11174,34663.99899,
Q3,2021,1361.94515,41.221,160.36271,341.79114000000004,1619.41535,3524.7353499999995,181.59007,3247.86298,6794.9353599999995,1010.16457,830.68839,16080.70382,31670.680539999998,
Q4,2021,1334.24176,31.029,105.88011,276.78209,1594.083486,3342.016446,169.59221999999997,3193.9008940000003,7472.321688000001,1168.98441,757.3147120000001,15346.926373,31451.056743,
Q1,2022,1519.16739,20.944,145.46578999999997,227.79410000000001,2690.18656,4603.5578399999995,184.66608000000002,3683.2358299999996,7122.40042,1209.1338700000001,899.2417399999999,18366.47427,36068.710049999994,
Q2,2022,1830.54546,110.439,163.01425,324.57724,2585.32143,5013.897380000001,201.53097,3975.9256229999996,8311.932932,1484.4535460000002,888.213747,19768.919302000002,39644.8735,
Q3,2022,1912.69916,420.801,94.91548,225.29669,2576.73691,5230.44924,252.65623,3871.6020300000005,9127.91421,1218.8113399999997,767.09157,19636.59992,40105.124540000004,
Q4,2022,1929.31547,33.29,185.79296577000002,191.21065,2515.0630093299997,4854.672095100001,195.59077123,3773.82994168,11099.86993125,1329.27805568,673.47328826,20376.417070749998,42303.131153949995,
Q1,2023,1666.25247,21.33067875,138.0013872,215.98318,1865.3560909100001,3906.9238068600002,194.47621066000002,3800.6061846400003,10110.98191002,2009.94225144,767.58171903,21072.407512989997,41862.91959564001,
Q2,2023,935.7501000000001,59.473589,123.73164698999999,211.57464000000002,2157.4029983299997,3487.93297432,167.3390665,3760.01155903,9994.63642413,1619.19023304,735.4402531699999,19287.326931900003,39051.87744209,
Q3,2023,814.4690700000001,11.74452,102.80833026,206.48395843,1583.0717120699999,2718.57759076,165.05280807,4122.69330742,11999.64751546,2586.03473282,1034.18970266,21558.175959610002,44184.3716168,
Q4,2023,728.4746899999999,70.45703,93.72124022000001,250.05553999999998,2070.0167267399997,3212.72522696,138.31765159999998,4978.94152683,10810.71822583,1964.29439596,1190.60031652,22890.778680659998,45186.37602436,
Q1,2024,808.9865399999999,71.15566808,213.69799518000002,334.84196,1550.62866147,2979.3108247299997,231.12144732000002,6068.93209413,8594.79662557,2661.24700232,876.8997691000001,20585.66589143,41997.97365459999,
Q2,2024,1039.86682,71.39518,418.55003256000003,349.93186000000003,1942.2580883599999,3822.00198092,202.12164102,7366.0688197300005,10385.29418212,2691.9721807399997,913.04541777,21047.78051125,46428.28473355,
