,,,,,,,,,,,,,,
القائمة الرئيسية   Main List,,,,,,,,,,,,,احصاءات اسعار الفائدة وأسواق المال   Money Market & Exchange Rate Stat.,
,,,,,,,,,,,,,,
Table 3a: Exchange Rates of Saudi Riyal Against Foreign Currencies,,,,,,,,,,,,,جدول 3a: سعــــر صرف الريال السعودي مقابل بعض العــمـــلات الأجــنبـيــــة ,
,,,,,,,,,,,,,,
متوسط,,الدولار,الريال ,اليوان,الين ,الروبية ,الجنيه,الوان,الدولار,اليورو,البات,الليرة,الفرنك ,
الفترة ,,الاسترالي,البرازيلي,الصيني,الياباني ,الهندية,الإسترليني ,الكوري الجنوبي,الأمريكي ,,التايلاندي,التركية,السويسري ,
Period,,Australian,Brazilian,Chinese,Japanese,Indian,Pound,Korean,U.S.,EURO,Thai,Turkish,Swiss,
Average,,Dollar,Real,Yuan,Yen,Rupee,Sterling,Won,Dollar,,Baht,Lira,Franc,
2018-08-31T00:00:00,,0.364035513350819,1.04777600245482,1.82714678355814,29.6155542893603,18.5426089032678,0.207073416511833,298.973511150587,0.2667,0.230923658981844,8.80662080340957,1.54559505409583,0.263583897521469,
2018-09-30T00:00:00,,0.370231411615017,1.09741837175581,1.82841264572744,29.8523897221833,19.2801249919499,0.204172883187342,298.948554581405,0.2667,0.22868606368794,8.69644090578745,1.68918918918919,0.258157400628466,
2018-10-31T00:00:00,,0.375337941129664,1.00207637774146,1.84969326434846,30.0733200600943,19.6314002626411,0.204958578003425,301.5521208771,0.2667,0.232212705294444,8.73690697637589,1.5600624024961,0.264930965179869,
2018-11-30T00:00:00,,0.368037303505403,1.00905118277628,1.85087816893243,30.2356026684496,19.1531533242194,0.206704293587002,300.913255447185,0.2667,0.23462858161937,8.79167745574661,1.43472022955524,0.267053075432017,
2018-12-31T00:00:00,,0.370339859745351,1.0364622861758,1.83596377365718,30.0165135167593,18.8883919606958,0.210343415333732,299.703501899103,0.2667,0.234330423420002,8.72419282645694,1.41342756183746,0.264573954023757,
2019-01-31T00:00:00,,0.373374578931878,0.997248179258061,1.81003636411603,29.0456146965546,18.8668592300077,0.206905643315993,299.208891284813,0.2667,0.233534231832229,8.48444171411589,1.43204926249463,0.26378935865283,
2019-02-28T00:00:00,,0.373310302584832,0.992694794265351,1.79616065824665,29.4260336245153,18.9887761049699,0.204998832030634,299.231442342115,0.2667,0.234905205664172,8.34865363351665,1.40272127928181,0.267011076220151,
2019-03-31T00:00:00,,0.37661210972769,1.02556950884173,1.78976415886481,29.6549441465809,18.5276664539792,0.202484024612757,301.592207758126,0.2667,0.235940911403515,8.46094071296447,1.45602795573675,0.26683426341906,
2019-04-30T00:00:00,,0.374250480823696,1.02891654719776,1.79063397422821,29.719798343648,18.4368450405934,0.203621264404244,303.454916268384,0.2667,0.236884451538539,8.47894531001093,1.53327200245324,0.266564862184186,
2019-05-31T00:00:00,,0.383746788755592,1.06666464643458,1.83207159823595,29.2942271821381,18.6105099309191,0.207699668032656,315.459928876364,0.2667,0.238438685591748,8.47908426283007,1.6134236850597,0.269685481906247,
