,,,,,,,,,,,,,,,
القائمة الرئيسية   Main List,,,,,,,,,,,,,,قائمة الإحصاءات النقدية والمالية       Money & Banking Stat. List,
,,,,,,,,,,,,,,,
Table 21: Private Sector Imports Financed Through Commercial Banks,,,,,,,,,,,,,,جدول 21: واردات القطاع الخاص الممولة عن طريق المصارف التجارية,
 (New Letters of Credit Opened),,,,,,,,,,,,,, (الإعتمادات المستندية الجديدة المفتوحة),
(Million ﷼),,,,,,,,,,,,,,(مليون ﷼),
الفترة,,Foodstuff             المواد الغذائية,,,,,,منسوجات ,مواد بناء,سيارات,آلات ,أجهزة, سلع أخرى,الإجمالي,
,,حبوب, فواكه و خضروات,سكر وشاي وبن,مواشي ولحوم,مواد,المجموع,وملبوسات,,,,,,,
Period,,Food,Fruits &,"Sugar, Tea",Livestock,غذائية أخرى,,Textiles,Building,Motor,Machinery,Appliances,Other,Grand,
,,Grains,Vegetables,& Coffee,& Meat,Others,Total,& Clothing,Materials,Vehicles,,,Goods,Total,
2016-05-31T00:00:00,,490.649,7.857,42.345,110.58,259.073,910.504,128.118,1177.5648392399999,2426.336,693.152,366.52845339,5165.412,10867.61529263,
2016-06-30T00:00:00,,592.981,6.614,23.521347553600002,43.1307817943,211.1809574285,877.4280867763999,115.8932328996,1200.54458363155,2586.35717325,815.84923557569,332.92680763919,5601.1828521946,11530.181971967033,
2016-07-31T00:00:00,,964.294,0.829,14.3588395547,31.906518464199998,234.36367518211,1245.75203320101,50.166728813709994,846.3485927322199,1690.847,330.23754847933003,199.50391134369002,3006.65900159914,7369.514816169099,
2016-08-31T00:00:00,,610.068,0.75,44.5296563124,72.43192956937999,232.14983837255,959.92942425433,100.90703439969,1000.90253149219,2643.284,738.2835151051,534.74503616733,4654.101106710979,10632.152648129622,
2016-09-30T00:00:00,,659.669,150.544,20.74809370746,61.81558899761,246.61088142217,1139.38756412724,173.24099913571,837.04366188583,2345.491,562.52830777459,388.73127553788004,4239.14778728907,9685.570595750321,
2016-10-31T00:00:00,,667.205,50.182511362199996,41.0586048916,17.295963415,558.2222105560401,1333.96429022484,147.71632438174998,1346.5522334622601,1326.9376885299998,551.6765828032201,184.89180440606,4062.52379229399,8954.26271610212,
2016-11-30T00:00:00,,531.888,63.44962926378,10.58905064,16.063131453,539.07616591127,1161.06597726805,131.37662278615,1417.04648054985,2455.823,862.31310377638,274.2500830256,5633.26739905087,11935.142666456899,
2016-12-31T00:00:00,,726.835,5.847,20.0439999,35.08123102,481.60444719442,1269.41167811442,186.27470298681,1312.80916800832,1814.292,669.2270961875,310.49128182838,6632.78344344774,12195.289370573171,
2017-01-31T00:00:00,,417.59740500000004,4.436533975000001,33.533252397,16.33369725,266.9814465118,738.8823351338001,131.30222983751,1168.6526982532,1866.173,748.5615567502699,368.18093279261996,4820.83450787879,9842.58726064619,
2017-02-28T00:00:00,,400.516,1.034,49.10677635,23.214,362.735833588,836.606609938,112.61109543964001,1092.35426878296,1579.496,538.0475566341199,444.97001513876,4797.1290162943205,9401.214562227802,
2017-03-31T00:00:00,,279.137,2.861,32.69188049,54.037,520.59290561622,889.31978610622,157.90401740369,1197.07308882815,2606.2166733599997,617.91019674752,571.9650805550699,4499.32808871987,10539.716931720519,
2017-04-30T00:00:00,,402.389,0.694,55.75040438906,14.523,311.07565061105004,784.43205500011,151.87771911075,1198.4355325471602,1104.362,622.05921682712,293.34168231009,4288.232880792651,8442.74108658788,
2017-05-31T00:00:00,,351.866,22.327,53.024361299999995,18.139,443.02962975,888.38599105,122.73668260977999,1018.79401792179,1792.375,373.13922299165,407.32596023864005,4264.75433674595,8867.51121155781,
2017-06-30T00:00:00,,179.646,0.501,24.496863,4.916,185.242,394.801863,170.4125177183,905.9185611425,2249.691,643.0644766162,255.76155706309999,3429.65565677,8049.3056323101,
2017-07-31T00:00:00,,794.7381283,3.1859809300000004,24.9078067043,10.1851628856,166.6674496157,999.6845284356,125.3646283058,974.3055600007,3471.0414334076,407.8846611542,319.1390839751,4040.5225985329002,10337.9424938119,
2017-08-31T00:00:00,,382.38971000000004,4.064,38.1619801346,40.077589999999994,349.32298,814.0162601346,103.42371098829999,1086.5535264065,2280.72804196,1098.3619744367002,320.9632240835,4593.365043751301,10297.4117817609,
2017-09-30T00:00:00,,143.067,54.590391974999996,57.846646935500004,20.92169725,642.3944382203,918.8201743808,152.3751693989,800.9113853798,1506.5749975075,324.6447461981,624.7124850294,3908.7959343406,8236.8348922351,
2017-10-31T00:00:00,,475.292,115.61867,40.314958857,9.33021,376.4814148455,1017.0372537025,212.77190187259998,1547.7720054200001,2406.19225,537.866114194,510.4954703235,4734.3237412975,10966.458736810102,
2017-11-30T00:00:00,,491.97217792,28.74055843,29.829014703600002,8.62821,261.8945645751,821.0645256286999,106.4026312451,1026.2023056336,2681.90206,654.9397778187999,498.4531295654,5883.5757725651,11672.540202456701,
2017-12-31T00:00:00,,386.83669792,7.00355843,37.41068,10.54962,590.6222731401,1032.4228294901,126.18430829980001,1328.4580793135,1617.49109,636.438909581,320.0096446863,4843.904379587801,9904.909240958503,
2018-01-31T00:00:00,,379.219785,3.121,32.0803363768,13.218,251.0836001369,678.7227215137,108.7280940749,1281.99140333471,1400.44528375,230.56418054073998,316.2315387644,4086.57601688271,8103.25923886116,
2018-02-28T00:00:00,,612.25928515,1.55,52.461344993,26.568,271.1183697889,963.9569999319001,72.52206448080001,1110.9735069876099,1549.38726592157,392.69899141758,331.68848140374,4398.43374240558,8819.661052548781,
2018-03-31T00:00:00,,441.544,38.76988,28.998,2.824,323.25736766678,835.39324766678,106.66295375154999,1165.33757346947,1290.9637248614,620.9382924553599,363.93858711132,4949.61956332461,9332.853942640491,
2018-04-30T00:00:00,,418.62666128160004,5.84546089111,42.18098204598,19.31019975883,298.20595740571,784.1692613832302,95.36653678871,1173.60418559838,880.750645105,517.3548787446,370.24062365428,5148.91252140888,8970.39865268308,
2018-05-31T00:00:00,,362.727,8.808,39.513895266,45.637,210.00262369128,666.6885189572799,82.47403831279999,1061.749965,1042.85,284.6227348976,143.63006099999998,4836.88882691269,8118.90414508037,
2018-06-30T00:00:00,,259.312,2.9933581081000002,15.314221339100001,12.51,196.22180181500002,486.3513812622,61.86669444306,665.5151743007,1407.805,233.8232201356,188.9147337044,3747.6755309714104,6791.9517348173695,
2018-07-31T00:00:00,,485.532,9.325624,29.73279806,6.869,302.128585736,833.5880077959999,122.3036207194,1539.2502161685,1695.9287207653,353.3598543769,277.45538398530005,5002.1657325304,9824.051536341798,
2018-08-31T00:00:00,,367.574,31.122,15.34,6.684,199.50929000000002,620.22929,73.74660981,848.058,1272.072,331.71779,237.60684415,3685.81394798,7069.244481940001,
2018-09-30T00:00:00,,220.71988355,5.8548,24.659,17.8391300756,408.89274023802,677.9655538636199,72.28370264442,844.8271424203001,1686.1473201206,392.45967954396997,231.19760177999999,4247.63088543063,8152.511885803541,
2018-10-31T00:00:00,,338.873867828,0.621,28.778261319000002,1.8250415,703.60865488302,1073.70682553002,76.38396039733,1202.2593136447,1752.5119556559498,463.94858436718,358.54917208921,4700.076507532291,9627.43631921668,
2018-11-30T00:00:00,,497.1701782224,19.692,32.03939706,2.991,625.45258178173,1177.34515706413,85.80296988,1386.6707284829,1406.01352497,362.02511687704003,468.73111809942,5307.6241763300195,10194.212791703509,
2018-12-31T00:00:00,,549.4683120000001,14.291,46.38398545,2.604,201.7087510344,814.4560484844001,91.0094243235,780.86179977671,1257.88360909683,462.63594853,307.92398689126003,7041.45446283103,10756.225279933728,
2019-01-31T00:00:00,,331.3851082,14.266,30.703,4.404,413.5025845946,794.2606927946,83.68144584632,1132.66560111184,1342.599923528,452.00590289929005,209.49757185755,4496.12904242066,8510.84018045826,
2019-02-28T00:00:00,,262.249,8.067,37.08973281,12.184,256.517,576.1067328099999,112.066,940.90921794,1962.499,365.708,325.09814904,5148.431224999999,9430.81832479,
2019-03-31T00:00:00,,379.05488329138,4.074,27.757,1.242,286.63435765968,698.7622409510601,175.64953727321998,1749.82879217305,1711.7956718231,401.03625572469997,528.39245494623,5533.825507004961,10799.290459896323,
2019-04-30T00:00:00,,213.241987816,6.936,29.74566863128,4.226,386.38769993225003,640.53735637953,83.256728107,1162.12629954632,1316.2278577254501,586.25045385804,255.40309384351,5125.271788359049,9169.073577818901,
2019-05-31T00:00:00,,477.332,0.838,36.948,2.513,364.885,882.516,119.582,1487.469,2048.474,667.659,386.952,4944.908,10537.56,
2019-06-30T00:00:00,,141.38129094,27.69,26.578,3.36,242.015,441.02429093999996,79.598,792.93903273,1903.142,464.39568413,182.92652986000002,5114.9091696,8978.93470726,
2019-07-31T00:00:00,,369.35522399999996,2.035,63.512,44.88,260.55,740.3322239999999,99.911,1251.245557,2344.882,466.27736200000004,354.78045000000003,5167.2705,10424.699093000001,
2019-08-31T00:00:00,,264.134,0,26.813,8.366,295.696,595.009,65.56,618.207,2131.331,317.5732,218.59045,3963.612,7909.8826500000005,
2019-09-30T00:00:00,,352.28738948999995,25.599,31.597092904,9.6500499,730.09922898444,1149.23276127844,55.173160177650004,1146.10332124143,2825.47549411,458.89949472436,247.20795745694,5446.45189040501,11328.54407939383,
2019-10-31T00:00:00,,325.098,61.146,28.083,1.636,269.46549,685.42849,79.522,915.53409,3012.227,389.99283,175.921,5288.1165599999995,10546.741970000001,
2019-11-30T00:00:00,,270.83538,21.184,22.71661,1.808,292.87949,609.4234799999999,57.71084,933.57459,2916.06263,513.65177,393.94604,4334.38658,9758.755929999998,
2019-12-31T00:00:00,,657.35284,3.548,25.3717,4.99312,229.57085,920.8365099999999,90.80892,1233.78495089,3358.058,521.35120836,327.72057026,6570.6350189800005,13023.195178489997,
2020-01-31T00:00:00,,232.69319000000002,17.189,34.371,18.906,212.93954000000002,516.0987299999999,82.18384,903.73798,2323.68773593,472.98236868658,282.62758,4511.132269999999,9092.45050461658,
2020-02-29T00:00:00,,334.2,0.493,42.609,20.94,167.166,565.408,68.124,954.654,3107.633,303.1263,258.32,4722.134011970001,9979.399311969999,
2020-03-31T00:00:00,,341.18612,1.166,22.48243,36.15747,58.9886,459.98062,42.43754,1312.37041,3784.84114,275.76681,492.2466,5265.44073,11633.083849999997,
2020-04-30T00:00:00,,333.78879,3.36,28.098,10.94023,154.25203,530.43905,20.32404,503.77236,888.586,454.47790000000003,213.07917999999998,4123.74382,6734.422350000002,
2020-05-31T00:00:00,,208.194,0.668,20.386,15.148,95.971,340.367,51.304,547.65279,653.629,265.72391999999996,360.674,3330.3195299999998,5549.67024,
2020-06-30T00:00:00,,604.1963000000001,0.123,20.187,3.495,201.042,829.0433,79.198,679.86112,612.694,369.77743,354.573,5636.802559999999,8561.94941,
2020-07-31T00:00:00,,318.4663,2.187,41.533,30.649,162.238,555.0733,37.974,1044.5083,1069.643,346.1994,627.191,4862.44258,8543.03158,
2020-08-31T00:00:00,,379.17839000000004,12.078,25.101,22.072,495.50432,933.93371,30.25227,1013.97014,2328.2705499999997,414.40765000000005,283.12,4154.668970000001,9158.62329,
2020-09-30T00:00:00,,229.69456,3,16.84328,10.93038,248.30236,508.77057999999994,34.18732,925.8435999999999,2532.39829,325.65112,276.39797,4197.48067,8800.729549999998,
2020-10-31T00:00:00,,120.29997999999999,0.56,14.53665,15.01358,270.68424,421.09444999999994,66.607,502.54584,2689.80687,282.31741999999997,262.14873,4267.1814699999995,8491.70178,
2020-11-30T00:00:00,,326.18853,1.202,27.41005,9.899,141.39099,506.09057,49.722,699.8077900000001,1927.54906,437.25642,481.69404,4705.7924,8807.91228,
2020-12-31T00:00:00,,618.97236,16.07,32.38416,58.523,248.51350200000002,974.463022,45.34991,1141.04820089,2553.61341,388.15472649,591.9878299999999,5309.76545326,11004.382552640001,
2021-01-31T00:00:00,,536.3835899999999,0.449,24.47007,18.547,170.05336,749.9030199999999,55.34,839.62554,2390.61809,275.79053999999996,307.89895,3700.9468252022098,8320.12296520221,
2021-02-28T00:00:00,,373.46959999999996,1.086,48.06896,7.557,319.62349,749.80505,44.277370000000005,649.33703,3395.97178,283.70498,400.8919,4374.26399,9898.2521,
2021-03-31T00:00:00,,560.32146,3.048,28.960189999999997,15.418,195.25266,803.0003099999999,44.18499,1102.74808,2858.06979,410.38554,490.06915999999995,5075.06021,10783.51808,
2021-04-30T00:00:00,,327.17734,0.204,27.005,16.325,167.18417000000002,537.8955100000001,32.91769,923.84118,2227.3307999999997,300.82702,337.49742,5075.329320000001,9435.638939999997,
2021-05-31T00:00:00,,380.31,0.129,23.647,11.431,479.72112,895.23812,44.61571,918.50815,1877.45373,349.65627,274.70383000000004,5145.95762414587,9506.133434145871,
2021-06-30T00:00:00,,317.99316,0.681,43.671699999999994,65.188,272.20227,699.73613,56.10103,918.4467900000001,3718.60129,349.89454,251.97189,7136.89853,13131.650199999998,
2021-07-31T00:00:00,,478.49928000000006,2.335,31.368,34.716,453.82340999999997,1000.74169,86.54197,864.52054,2022.248,262.96835,185.05463,4433.77861,8855.853790000001,
2021-08-31T00:00:00,,716.1131,3.682,59.01679,51.633,880.4729699999999,1710.9178599999998,47.18852,1181.07733,3117.19173,327.27963,328.39966999999996,4804.20993,11516.264669999999,
2021-09-30T00:00:00,,360.04937,2.911,29.794,21.968,482.12526,896.84763,44.05675,1053.15547,2635.68266,859.9360300000001,408.5388,4330.86878563,10229.086125630001,
2021-10-31T00:00:00,,545.45914,2.057,43.84189,57.092,318.84391999999997,967.29395,54.706160000000004,968.221532,2259.769841,506.156887,303.626587,6410.177151,11469.952108,
2021-11-30T00:00:00,,315.01375,1.018,36.635,5.5,293.24988,651.41663,39.00808,1219.9850800000002,2625.8479500000003,451.68003999999996,473.78445,5071.18701,10532.909240000003,
2021-12-31T00:00:00,,755.72758,3.726,37.78199,10.172,216.92317,1024.3307399999999,41.606120000000004,1447.73349,2668.648,400.49703999999997,481.99203,7235.391019999999,13300.198439999998,
2022-01-31T00:00:00,,354.78,2.45,70.4874,48.692,345.14867,821.55807,75.30729,1101.17056,2922.17721,379.22427000000005,286.97028,5651.547769999999,11237.95545,
2022-02-28T00:00:00,,461.47672,12.52951,78.427,15.795,464.16386,1032.39209,35.756029999999996,1282.80613,3002.6761,326.79123,175.59145,6085.537740000001,11941.550769999998,
2022-03-31T00:00:00,,881.97065,0.273,94.18509,6.976,309.91447,1293.3192099999999,78.56859,1946.3103700000001,4026.8140099999996,733.26268,496.34826,8376.51074743,16951.13386743,
2022-04-30T00:00:00,,479.69938,9.245,48.88307,1.347,376.12172,915.29617,24.12269,1080.1158,3273.041395,328.466793,461.592365,6119.932685,12202.567898,
2022-05-31T00:00:00,,225.33,198.604,32.936,10.544,650.03598,1117.4499799999999,78.55649000000001,941.16754,2073.19028,474.16249,236.41356,4950.72307,9871.663410000001,
2022-06-30T00:00:00,,987.46913,0,25.29367,5.25683,561.2464,1579.26603,64.41136,908.42553,3885.37261,647.65935,407.44002,6894.66517,14387.240069999998,
2022-07-31T00:00:00,,656.3369799999999,170.068,35.458,4.074,790.15565,1656.0926299999999,35.42639,859.03748,2933.5274,297.8455,318.32559000000003,5261.593360000001,11361.848350000002,
2022-08-31T00:00:00,,447.83113000000003,0.6,58.23563,4.4,755.84295,1266.90971,37.08937,989.1416700000001,4151.64862,339.84,604.3875300000001,6198.9366,13587.9535,
2022-09-30T00:00:00,,827.1126800000001,0.174,43.57286,0,627.6206099999999,1498.4801499999999,43.79356,958.9023599999999,3751.3363,346.11176,230.33588,5685.82225,12514.78226,
2022-10-31T00:00:00,,365.856,45.29,72.82144,9.658,446.10292,939.72836,58.175,1232.74699,3819.05067,361.83104,222.17477,6313.25341,12946.960239999999,
2022-11-30T00:00:00,,510.8942,2.99,22.555,5.708,581.04163,1123.18883,49.35268,1638.1545,3581.50549,622.1846899999999,330.12393,7188.314240000001,14532.824359999999,
2022-12-31T00:00:00,,679.253,0.789,34.381792896,15.494,325.867937208,1055.7857301039999,53.695152005000004,1104.144054974,3079.233145357,545.804081661,204.630340112,7190.863438456,13234.155942669002,
2023-01-31T00:00:00,,509.244,2.944,74.858192115,13.986,637.0188542349999,1238.05104635,73.363807459,1215.8017156370001,3064.69305892,759.240972735,330.082223067,5893.759704721,12574.992528889,
2023-02-28T00:00:00,,181.00615,2.4,69.715378788,4.891,785.042358941,1043.054887729,37.301075575000006,1094.771348656,4277.922356039,426.982368705,298.063757561,6560.94325415,13739.039048415001,
2023-03-31T00:00:00,,261.983,1,57.054733514,14.829,526.3452348459999,861.21196836,50.478535373999996,1236.42491915,3155.5008650659997,542.352816686,566.774221337,7580.143208421,13992.886534394,
2023-04-30T00:00:00,,336.57463,1.501,18.129977188,2.867,209.313233107,568.385840295,38.258039463,991.3310167630001,3952.5966930709997,367.678269929,231.32633764300002,4941.1845917539995,11090.760788918002,
2023-05-31T00:00:00,,382.57437,3.234,61.098306525,16.037256343,825.31420972,1288.258142588,56.0661557,1201.1992573589998,3994.8089239329997,1028.482638003,249.654375261,7348.3330341440005,15166.802526987998,
2023-06-30T00:00:00,,181.19125,3.239,38.147606042,0.746,190.31902733400003,413.642883376,26.172622098,1541.1954491630001,2597.265531916,1730.154652536,284.442200255,6739.786050035,13332.659389379,
2023-07-31T00:00:00,,151.88197,2.6,52.074299908,0.478,386.44749377200003,593.4817636800001,41.981816263,933.943134651,4774.0612726,608.183091578,605.284858418,7036.962855893,14593.898793082997,
2023-08-31T00:00:00,,149.81367,4.731,29.077582630000002,18.426165025,536.225024177,738.273441832,40.242138494,1078.277990867,3516.607193852,1191.9604879,148.548196894,7994.312669122,14708.222118960999,
2023-09-30T00:00:00,,262.39809,1.685,21.97262096,12.6305,567.885847052,866.5720580120001,26.257708879000003,1136.306807455,3515.6485445480002,544.491153492,227.778629857,6942.582974592,13259.637876835002,
2023-10-31T00:00:00,,271.412,19.995,42.43799562,5.711,645.820359,985.3763546200001,43.75407429,1299.6344080000001,3014.1762059999996,576.2977323,225.59172769999998,7459.9671880000005,13604.797690909998,
2023-11-30T00:00:00,,527.0085,29.535,61.723414438,29.724,735.3232049869999,1383.314119425,52.57247622,1861.175973655,3484.942586468,752.838821296,336.43104303,6801.791700151,14673.066720245002,
2023-12-31T00:00:00,,189.648,1.635,41.263803451,59.257784478000005,443.513455527,735.318043456,50.246192764,2006.1829158050002,2603.65589631,739.193335494,437.73957384700003,7693.465007755,14265.800965430999,
2024-01-31T00:00:00,,175.69092,3.514,19.650290000000002,49.517296912,296.674558047,545.0470649590001,104.352298126,2747.741639572,3470.828666299,1701.6285003140001,287.34003104,6700.150886369001,15557.089086679,
2024-02-29T00:00:00,,386.06890000000004,3.132,46.742515825000005,38.278,242.302395052,716.523810877,46.664415982,1638.528411993,2974.592762098,848.145644389,167.432022647,5489.926680875,11881.813748861,
2024-03-31T00:00:00,,326.76078,0.754,46.983215407,26.09498,658.306565375,1058.899540782,34.876047261,2542.1727063480002,3733.122635053,1091.663146655,495.886080875,7632.698507553,16589.318664527,
2024-04-30T00:00:00,,233.57488,1,45.873107817,105.082,179.849469687,565.379457504,40.353439396,1709.918663781,3438.3836439009997,625.530224276,236.556562537,5496.04251015,12112.164501545,
2024-05-31T00:00:00,,380.32331,12.553,59.935860775,3.29383,677.14418585,1133.2501866250002,35.40540608800001,2178.572838642,3218.866443726,1019.096581208,252.41953324300002,8028.365638167999,15865.9766277,
2024-06-30T00:00:00,,115.57426,0,28.2581464,0,398.361570003,542.193976403,20.545109891,1470.151699632,3573.6191095,791.133076736,346.714397462,4409.1391384690005,11153.496508093,
2024-07-31T00:00:00,,388.05964,1,46.005,0,365.79873,800.86337,80.99389,2660.94054,2992.86357,1328.76007,359.15072,6762.90913,14986.481290000003,
2024-08-31T00:00:00,,318.825,1.315,28.604,4.599,450.871,804.214,23.98743,1915.68193,2525.11455,595.0960200000001,396.49602000000004,7148.53571,13409.12566,
2024-09-30T00:00:00,,285.86524,126.75,49.86,0.5,342.16341,805.1386499999999,24.93603,1831.31384,4703.64747,1213.63207,316.07458,9231.285179999999,18126.02782,
2024-10-31T00:00:00,,285.46628000000004,326.012,72.138651938,6.930413861,467.28701968,1157.8343654789999,50.350561133,2176.3473551409998,3183.97063782,965.199788553,273.92357478800005,7049.924263115,14857.550546028999,
2024-11-30T00:00:00,,422.55487,0.842,50.115,2.428,224.98081,700.92068,82.39005999999999,1778.32876,3295.17836,1531.84425,399.18746000000004,7210.53758,14998.38715,
2024-12-31T00:00:00,,471.35128000000003,46.815,75.536,42.839,708.2034,1344.7446800000002,39.26218,1916.92155,3810.38125,1136.6250400000001,193.30275,9236.65583,17677.893279999997,
2025-01-31T00:00:00,,229.9338,3.344,76.838,0.988,282.59157,593.69537,55.668699999999994,1889.9383,2331.9543,807.81234,260.869,7838.60712,13778.545129999999,
2025-02-28T00:00:00,,150.04572,0.668,75.519,1.425,353.12833,580.78605,25.04879,1481.86037,2754.74946,857.39273,467.73760999999996,6726.21110047,12893.786110469999,
2025-03-31T00:00:00,,285.041,0.161,55.581,11.049,369.40191999999996,721.2339199999999,20.96209,1748.44046,3191.7820899999997,649.5278900000001,459.416,6366.89413,13158.25658,
2025-04-30T00:00:00,,584.51155,1.161,43.975,16.88546,302.83617,949.3691799999999,36.27019,1828.45780107,2188.30934,670.251,337.178,6057.7734482000005,12067.608959270001,
2025-05-31T00:00:00,,172.52895,0.43,47.157,2.0078,436.38933000000003,658.5130800000001,46.782599999999995,1800.1126299999999,2525.40491,762.01342,350.32155,8671.566627125001,14814.714817125003,
2025-06-30T00:00:00,,222.24934,0,59.345,0.005,575.6188000000001,857.2181400000001,39.36901,1692.0857621,3600.55891,518.89699,166.27976999999998,7504.808313,14379.216895100002,
2025-07-31T00:00:00,,103.08376,0.563,24.011,23.66,410.36871,561.68647,31.513930000000002,1649.354,2368.98756,698.36532,518.63281,7109.54502,12938.08511,
2025-08-31T00:00:00,,167.6981,7.719,74.893,17.08,215.57614999999998,482.96625,30.248720000000002,1620.7256635400001,2254.01935,496.95874,375.967,8529.98918,13790.87490354,
2025-09-30T00:00:00,,101.75009,1.008,99.389,54.13,237.74853,494.02562,52.04665,1738.5296,2565.932,987.22127,807.0624499999999,8860.28419709,15505.101787089998,
2025-10-31T00:00:00,,213.66172,1.222,71.76,39.282,668.62935318,994.5550731799999,68.84403,1586.71945906,3486.30686858,697.93506,988.136,8105.369593519999,15927.866084340003,
2025-11-30T00:00:00,,334.878,0.375,77.16,9.486,2462.04606,2883.94506,81.88423,2017.70766931,3732.3845499999998,736.49405,828.1,6506.615059999999,16787.13061931,
2025-12-31T00:00:00,,265.163,67.214,73.66212540000001,22.16,1126.7289794330002,1554.9281048330001,114.51917088799999,2841.8786828780003,3599.395302175,901.293805069,1203.015760366,5109.204195548,15324.235021756998,
2026-01-31T00:00:00,,73.79114999999999,4.204,42.692,36.244,300.74571000000003,457.67686,62.471160000000005,2246.73614675,3014.67305,689.5764300000001,838.961,3766.3718725,11076.466519250002,
2026-02-28T00:00:00,,172.89274,1.012,43.277,3.314,158.35966,378.85540000000003,36.39752,3099.45334,2886.71944,589.713064,912.008,3850.90077,11754.047533999998,
