,,From          مـن,,,,,,,,,,A. Sales Attributable to Specific Purposes        أ - مبيعات منسوبة لأغراض محددة,,,,,,,,,,,,,B: Sales to Third Parties    ب: مبيعات لجهات أخرى - طرف ثالث,,,,,,,,المجموع الكلي
الفترة,,,,,,,مجموع المشتريات,,,الفترة,,تمويل الواردات,مقاولون أجانب,,تحويلات شخصية,,السفر الى الخارج,,إستثمارات  ,(الإجمالي(أ,,,الفترة,, للصيارفة,لجهات حكومية,للبنك,للوزارات أو البلديات,لعملاء آخرين,مصارف داخل المملكة,مصارف خارج المملكة,(الإجمالي(ب,( أ + ب  )
,,البنك المركزي,المصارف المحلية,المصارف الخارجية,عملاء,مصادر أخرى,,,,,,,Foreign Contractors,,Personal Transfers,,Foreign Travel,,بالخارج,,,,,,,,المركزي,,في المملكة,,,,
Period,,,,,,,Total Purchases,,,Period,,Import,إستيراد السلع,أغراض أخرى,سعودي,غير سعودي,سعودي,غير سعودي,Investments,Sub-Total (A),,,Period,,Money,Govt.,SAMA,Ministries or,Other Customers,Domestic Banks,Overseas Banks,Sub-Total (B),Total
,,SAMA  ,Local Banks ,Banks Abroad,Customers,Other Sources,,,,,,Financing,Import of Goods,Other Purposes,Saudis,Non-Saudis,Saudis,Non-Saudis,Abroad,,,,,,Changers,Agencies,,Municipalities,in the Kingdom,,, , ( A  +  B )
Q2,2009,83992.689,115510.828,693526.776,173175.295,10177.426,1076383.014,,,Q2,2009,37686.81,143.349,880.461,18218.463,21001.286999999997,1330.4879999999998,1409.699,132.551,80803.108,,,Q2,2009,882.302,29246.753,436.575,0,132380.88,118141.716,693963.5190000001,975051.7450000001,1055854.8530000001
Q3,2009,96711.374,114602.89300000001,608414.322,146601.85700000002,18570.557999999997,984901.004,,,Q3,2009,34030.808,6.969999999999999,948.353,13129.966,20163.156000000003,458.87800000000004,1252.157,136.958,70127.246,,,Q3,2009,434.081,20474.053,2414.0950000000003,0,124003.57900000001,102508.805,626952.9680000001,876787.5810000001,946914.8270000002
Q4,2009,95973.75899999999,140141.126,642788.607,106732.706,24788.791,1010424.989,,,Q4,2009,29654.914000000004,4.578,541.7529999999999,13621.594000000001,21923.237,717.828,2078.42,14.097000000000001,68556.42099999999,,,Q4,2009,542.038,17038.836,4652.682000000001,0,89103.5,126548.55,655536.1,893421.706,961978.127
Q1,2010,80339.97200000001,153153.022,688472.281,71408.07800000001,23501.053,1016874.4059999998,,,Q1,2010,29939.214,147.419,474.53,14553.257,25591.612999999998,306.552,846.827,4.808,71864.22,,,Q1,2010,267.964,7574.043,1895.0839999999998,0,83078.3,139107.723,648008.6730000001,879931.787,951796.007
Q2,2010,116541.695,199731.751,529734.229,66777.002,28383.900999999998,941168.578,,,Q2,2010,32117.481999999996,50.738,630.342,14151.178,25428.832,518.713,3328.426,43.915000000000006,76269.626,,,Q2,2010,649.884,10186.546,3201.504,0,85316.359,168828.648,529835.6740000001,798018.6150000001,874288.2410000002
Q3,2010,100208.725,150926.258,349338.958,54165.674,39184.36,693823.975,,,Q3,2010,33102.526,139.57,831.308,11894.846,24352.594,547.394,1651.431,0,72519.669,,,Q3,2010,1042.693,10433.055,1308.319,0,76457.56599999999,132931.149,350055.249,572228.031,644747.7
Q4,2010,92609.156,139039.59,317189.77400000003,59550.259999999995,27042.607,635431.387,,,Q4,2010,35871.267,110.977,673.194,12129.047999999999,23432.979,943.102,2161.486,48.433,75370.486,,,Q4,2010,2404.21,4711.17,2095.696,0,88993.55799999999,135047.44,308861.277,542113.351,617483.837
Q1,2011,119522.59,123638.86500000002,453187.704,62934.462,25360.119,784643.74,,,Q1,2011,34488.358,237.93900000000002,660.793,15036.527,25882.317,874.559,1438.997,5.448,78624.938,,,Q1,2011,2925.3540000000003,1968.4180000000001,1585.4479999999999,0,90160.764,127659.019,476244.703,700543.706,779168.644
Q2,2011,118781.52600000001,108063.92,393014.876,64602.677,23676.755,708139.754,,,Q2,2011,45000.867,358.53700000000003,1448.02,14245.91,28669.183,721,1384.802,1.7269999999999999,91830.04599999999,,,Q2,2011,708.4359999999999,2796.234,3082.974,0,88832.068,111626.49100000001,414836.57,621882.773,713712.819
Q3,2011,127649.06700000001,120219.19700000001,331078.79,56843.95,42190.964,677981.968,,,Q3,2011,43242.901,303.455,1111.392,16806.67,27200.716,740.6460000000001,1269.145,6.736,90681.661,,,Q3,2011,1131.149,2844.351,2302.487,0,104320.386,125977.79000000001,366942.13,603518.2930000001,694199.954
Q4,2011,126540.36799999999,146801.482,309982.70999999996,65510.73299999999,47879.604999999996,696714.8979999999,,,Q4,2011,44733.182,649.298,885.0350000000001,15600.384,28648.029000000002,557.206,1072.6770000000001,20.146,92165.95700000001,,,Q4,2011,830.9549999999999,2011.639,1865.452,0,89471.983,137889.401,347582.024,579651.4539999999,671817.411
Q1,2012,134032.77399999998,159157.82299999997,496003.89,67398.443,30259.864,886852.794,,,Q1,2012,43833.526,640.859,881.75,16344.591,31006.423000000003,341.403,810.815,3.018,93862.38500000001,,,Q1,2012,1263.2,3585.624,1347.226,0,107506.834,146084.897,454354.497,714142.2779999999,808004.663
Q2,2012,131389.30800000002,156973.517,429559.316,66557.853,38929.341,823409.3350000001,,,Q2,2012,48964.573,639.118,1091.183,20026.801,33720.777,191.72699999999998,415.51,16.469,105066.15799999998,,,Q2,2012,1433.005,1799.3819999999998,2120.692,0.011,115626.204,154150.075,472608.882,747738.2509999999,852804.4089999999
Q3,2012,104253.31099999999,134087.114,395866.584,63052.013999999996,33885.11,731144.1329999999,,,Q3,2012,51355.619000000006,1087.06,1612.92,16997.872,29239.919,108.095,159.331,3.938,100564.75400000002,,,Q3,2012,913.1580000000001,2825.471,1233.9959999999999,0,103105.487,123954.344,418790.091,650822.547,751387.301
Q4,2012,120065.26499999998,128369.781,389337.407,60507.595,17337.123,715617.171,,,Q4,2012,48041.271,925.17,1537.558,15870.723,31280.601,198.844,97.521,7.298,97958.98599999998,,,Q4,2012,620.091,2147.6400000000003,1606.455,0,105842.101,120699.54,375588.627,606504.4539999999,704463.44
Q1,2013,138497.062,134053.08299999998,369111.976,61509.655,32709.426000000003,735881.202,,,Q1,2013,47892.33,1781.9089999999999,1354.4679999999998,18213.511,33210.53,87.17500000000001,99.356,7.027,102646.306,,,Q1,2013,2679.3379999999997,3164.2520000000004,1485.199,0,99723.762,132036.294,361149.178,600238.023,702884.329
Q2,2013,145828.967,162825.116,398223.5950000001,68449.59700000001,47771.963,823099.2380000001,,,Q2,2013,51084.61,1619.603,1467.19,20426.176,38836.026,244.043,96.101,29.740000000000002,113803.489,,,Q2,2013,1337.208,2218.563,771.348,46,117352.7,151072.048,380934.486,653732.353,767535.842
Q3,2013,132169.28399999999,183445.111,397979.55799999996,62069.96400000001,47840.023,823503.9400000001,,,Q3,2013,48707.337999999996,3626.889,1545.904,18421.63,39516.697,136.35,118.215,5.699999999999999,112078.723,,,Q3,2013,1965.819,3247.4449999999997,298.2,0.011,101659.67300000001,154766.889,352536.901,614474.9380000001,726553.6610000001
Q4,2013,136402.22100000002,193323.088,416127.208,78360.22899999999,28038.827999999998,852251.574,,,Q4,2013,46557.139,2678.724,1467.041,21547.136,36399.880000000005,106.87700000000001,72.351,21.557000000000002,108850.705,,,Q4,2013,1538.076,4636.656,388.608,0,111553.579,182843.312,376932.679,677892.91,786743.615
Q1,2014,151106.079,222897.55899999998,450286.4770000001,82884.295,72602.082,979776.4920000001,,,Q1,2014,47280.801999999996,1859.952,1162.9,23269.131,39585.163,96.14699999999999,77.842,109.922,113441.85900000001,,,Q1,2014,1297.005,3477.946,1906.817,0.008,122007.734,202450.56100000002,416461.779,747601.85,861043.709
Q2,2014,160557.02399999998,222509.775,419235.79299999995,111108.423,43730.7,957141.7149999999,,,Q2,2014,52974.922000000006,3294.84,1407.02,18670.736,37874.485,117.324,103.474,245.839,114688.64,,,Q2,2014,1223.526,3665.3770000000004,1053.238,0.046,145637.422,199358.25,425667.352,776605.211,891293.851
Q3,2014,157493.485,233914.401,392276.083,110981.28,70457.42599999999,965122.675,,,Q3,2014,51756.600999999995,4360.175,881.424,20585.331,38205.604999999996,142.089,114.958,167.63,116213.813,,,Q3,2014,1141.548,13469.772,865.677,0.413,141038.18099999998,199820.684,395561.225,751897.5,868111.313
Q4,2014,172649.646,235691.174,441335.39300000004,106698.244,73861.339,1030235.796,,,Q4,2014,49754.488,5695.127,867.383,26044.751,37624.9,98.86699999999999,78.201,154.55399999999997,120318.27100000001,,,Q4,2014,2328.571,6712.045,426.997,0.79,148996.448,176070.08500000002,464849.96200000006,799384.898,919703.169
Q1,2015,210111.782,219473.91499999998,421875.253,109629.807,59237.762,1020328.519,,,Q1,2015,51818.871,7742.17,1176.733,19240.743,41316.458,104.48599999999999,76.87200000000001,0.597,121476.93,,,Q1,2015,1637.261,8854.447,4481.561000000001,0.451,154212.62300000002,193742.594,446386.13599999994,809315.073,930792.003
Q2,2015,199784.108,216348.391,380540.76399999997,103381.997,81994.17300000001,982049.433,,,Q2,2015,53378.23300000001,7046.782999999999,490.319,22699.465,40277.736000000004,107.555,113.601,56.727000000000004,124170.419,,,Q2,2015,2444.982,1584.7769999999998,3219.274,1.41,241197.386,193693.75,352129.015,794270.594,918441.013
Q3,2015,186491.161,184646.177,398184.142,117687.47,40529.754,927538.7039999999,,,Q3,2015,46496.669,7767.187,831.832,23951.954,37180.654,153.619,137.745,136.953,116656.613,,,Q3,2015,3095.7529999999997,5303.995,597.801,9.806999999999999,241410.694,157626.979,390934.955,798979.9839999999,915636.597
Q4,2015,166062.26400000002,111191.178,385428.085,117344.56599999999,34490.774000000005,814516.867,,,Q4,2015,47491.469,8303.369999999999,899.816,23284.681,38083.791,102.087,88.10499999999999,38.731,118292.04999999999,,,Q4,2015,1189.4640000000002,12015.879,1255.58,7.067,242516.93,101431.831,354822.472,713239.223,831531.273
Q1,2016,102565.26699999999,96443.7139,451060.67354973,111985.3419244,24679.822999999997,786734.8193741299,,,Q1,2016,42551.24531,5508.328,600.61732189,16861.24147942,37622.54360263,99.936,136.798,18.113,103398.82271394,,,Q1,2016,786.4849999999999,9853.943,2902.01032046,63.346999999999994,234723.13463465002,115950.82699999999,356623.86667,720903.6136251099,824302.43633905
Q2,2016,108919.16874999955,124472.17024999979,448355.6982806384,140031.5485950166,18773.151,840551.7368756544,,,Q2,2016,43337.47565028,5280.666,947.07206666,16313.488339869999,41827.547313920004,110.75273978000001,183.814,43.334739799999994,108044.15085030999,,,Q2,2016,1897.401,4589.396000000001,1861.6907621975802,215.95499999999998,231480.33150653137,99179.19178333294,260328.26002514677,599552.2260772088,707596.3769275188
Q3,2016,120821.73275,115993.338995,325639.2330183576,85119.59634803,34669.759000000005,682243.6601113876,,,Q3,2016,34273.03638956,4541.238,487.143408,12436.803357660001,33990.491968140006,141.9044563,120.982,27.348509970000002,86018.94808963001,,,Q3,2016,1782.23,3377.3179999999998,379.24844074,56.646,168235.57730213,81616.9625,233435.47030999998,488883.45255287003,574902.4006425
Q4,2016,171303.692935,143320.4475,363521.93639514,98071.3630005,68409.847,844627.2868306402,,,Q4,2016,31941.640360359997,5237.2080000000005,636.80973268,13964.848085742,38457.608913095,102.85996746000001,75.422,75.23610314,90491.633162477,,,Q4,2016,1938.234,15892.192,1755.66588183,290.395,209354.73759804,117150.50925,346785.66514547,693167.3988753401,783659.032037817
Q1,2017,155686.343,160939.22520000002,343936.619803,108086.48293,54444.487,823093.157933,,,Q1,2017,31261.39621679,5208.351,531.92910557,13543.704083204997,36141.581866211,94.8251058,83,28.86011124,86893.647488816,,,Q1,2017,1937.8029999999999,7066.82,728.44313697,165.77,229074.28700342,114527.673625,328241.180505,681741.9772703899,768635.6247592058
Q2,2017,158362.66100000002,107622.4099,301773.23627500003,89766.4739486,41084.096,698608.8771235999,,,Q2,2017,32793.52858263,5898.155,593.29335951,14036.22523003,34873.91221683,2446.3482634,1838.0069999999998,29.00272672,92508.47237912,,,Q2,2017,924.211,14373.953000000001,526.30192345,38.792,209435.00655464001,71809.638175,285955.545165,583063.44781809,675571.92019721
Q3,2017,122135.98700000001,120136.828507,321806.24785734,95205.94060775,31152.979,690437.9829720899,,,Q3,2017,26516.33949254,6938.36,1983.10636643,17275.346774229998,32380.00239964,162.96729212,96.35199999999999,56.2648361,85408.73916106002,,,Q3,2017,0,10895.898000000001,753.53963419,55.181,198402.82317407,95738.480625,301460.94256500003,607306.86499826,692715.60415932
Q4,2017,139077.123,126588.65015,331441.32776500005,91527.82973407,47946.267,736581.1976490701,,,Q4,2017,26543.20032938,7357.455,2158.8946465599997,20414.88761535,38261.21377733,403.56284894000004,79.624,42.571323019999994,95261.40954058,,,Q4,2017,0,2960.72,1999.7788838699998,199.80100000000002,231229.85341836,93251.454025,283469.222405,613110.82973223,708372.23927281
Q1,2018,139650.468,106556.01286344,326354.61253354,106862.66065087,62517.91,741941.6640478501,,,Q1,2018,25307.577329,10312.454,1668.3346584800001,18701.35602699,35982.059617729996,117.83331598000001,76.027,26.037573610000003,92191.67952179,,,Q1,2018,0,10110.015,3046.4669999999996,151.589,219346.29897516,64709.99041721,255775.64521848998,553140.0056108601,645331.68513265
Q2,2018,112970.944,119096.07801,359703.404181,105976.88795155,18314.689,716062.0031425499,,,Q2,2018,26558.60844462,11661.603000000001,1950.0991099999999,14308.009316380001,35078.95247842,50.951,91.179,30.59637961,89729.99872903,,,Q2,2018,0,17276.609,1322.0238,221.42200000000003,223172.90845327996,83495.848625,236088.015808,561576.82768628,651306.82641531
Q3,2018,127499.326,80961.2589,319094.92296,102759.71619301,14552.419999999998,644867.64405301,,,Q3,2018,27980.6285211,7673.846,2075.3717053376804,12986.099677253891,32439.3466636182,58.226,94.233,23.004607119999996,83330.75617442977,,,Q3,2018,0,23925.196000000004,1135.45528524,30.204,230691.78432218003,71774.299375,214497.34028458002,542054.279267,625385.0354414298
Q4,2018,146279.842,108303.640675,391117.916035,107168.96048430001,30403.201,783273.5601943,,,Q4,2018,24522.093215,12235.413,7629.173,14273.292000000001,32932.008,93.838,85.217,15.97685542,91787.01107041999,,,Q4,2018,0,20780.066,472.97761809,301.295,257712.96028539998,83436.567825,273854.73853485996,636558.6052633501,728345.61633377
Q1,2019,126802.852,116165.99157875,371236.38960625,111006.62101354002,18745.511,743957.36519854,,,Q1,2019,26178.159999999996,10088.124,8301.256,13356.983,31934.190000000002,113.056,73.95599999999999,14.50342832,90060.22842832,,,Q1,2019,0,17595.576,3616.099,68.125,237817.26914967003,92420.61202,252237.55950972,603755.24067939,693815.4691077099
Q2,2019,96997.42499999999,148752.91407,426826.0831957101,151404.09497012,22210.054999999997,846190.57223583,,,Q2,2019,29535.523999999998,10653.654,13256.069,14781.543999999998,29427.858,128.733,96.857,26.28644831,97906.52544831,,,Q2,2019,0,16923.216,5514.20770756,740.763,248248.51426658,122433.12004,275653.19946397,669513.0204781101,767419.54592642
Q3,2019,168732.24800000002,94821.962435,511005.58538609,130229.86471075,17011.343999999997,921801.00453184,,,Q3,2019,24330.766,9469.748,9579.995,13858.047000000002,31656.363,126.82900000000001,97.364,46.37597509,89165.48797509,,,Q3,2019,0,9069.893,6665.60160052,74.149,284280.44132393,96963.243875,356335.14391,753388.47270945,842553.96068454
Q4,2019,123739.06987792999,112788.59035924001,535769.656825,126703.5678960475,25217.229000000003,924218.1139582176,,,Q4,2019,28850.904000000002,9567.41,8512.261,16096.297999999999,32508.824,109.815,102.025,68.80068613,95816.33768612999,,,Q4,2019,0,12323.317000000001,2018.36785139,52.584999999999994,276272.75874092,122921.89537500001,354163.78925783804,767752.7132251479,863569.050911278
Q1,2020,198129.85600000003,135752.6245,429464.35594040004,119609.99651297228,9304.808,892261.6409533722,,,Q1,2020,28371.135000000002,8949.947,6109.12290529434,13317.976806118011,33854.9113441648,118.274,85.97999999999999,15.433,90822.78005557715,,,Q1,2020,0,375.39399999999995,4794.173,29.804,259909.17543408938,105024.83167297,340718.5644010325,710851.9425080919,801674.7225636691
Q2,2020,190597.782,118895.60664475,325226.8104430625,108483.75246442501,13560.937999999998,756764.8895522375,,,Q2,2020,22936.610206190002,6174.46,5823.4349999999995,10043.333033249999,35581.46812208,93.34103441,21.11373863,66.87648081,80740.63761537,,,Q2,2020,0,2015.865,1776.623,77.81400000000001,245336.4941158875,99511.11657692501,244221.83370277,592939.7463955826,673680.3840109524
Q3,2020,144558.138,63955.2872598142,332991.5011344689,109627.13251848501,13953.89,665085.9489127682,,,Q3,2020,22460.91,4761.518,5375.996999999999,11336.863,40804.882,114.542,45.863,27.98,84928.555,,,Q3,2020,0,906.7860000000001,1380.54879486,1002.35,238998.927768045,68998.97902675,246521.103486695,557808.69507635,642737.2500763499
