,,,,,,,,,,,,,,,,,
القائمة الرئيسية   Main List,,,,,,,,,,,,,,,,مؤسسات الإقراض المتخصصة الحكومية       Government Specialized Credit Institutions,
,,,,,,,,,,,,,,,,,
"Table 3: Disbursements, Repayments & Net Lending Of Government Specialized Credit Institutions",,,,,,,,,,,,,,,,جدول 3: القروض المنصــرفة والمسـددة والصــافية لمؤسســات الإقراض المتـخصصـــة الحكومية ,
(Million ﷼),,,,,,,,,,,,,,,,(مليون ﷼),
,,صندوق التنمية الزراعية,,,بنك التنمية الاجتماعية,,,صندوق التنمية الصناعية السعودي,,,صندوق التنمية العقارية ,,,المجموع ,,,
الفترة,,Agricultural  Dev. Fund,,,Social Development Bank,,,Saudi Industrial Dev. Fund,,,Real Estate Dev. Fund,,,Total,,,
Period,,مصروفات ,تسديدات ,صافي الإقراض,مصروفات ,تسديدات ,صافي الإقراض,مصروفات ,تسديدات ,صافي الإقراض,مصروفات ,تسديدات ,صافي الإقراض,مصروفات ,تسديدات ,صافي الإقراض,
,,Disburs.,Repay.,Net lending,Disburs.,Repay.,Net lending,Disburs.,Repay.,Net lending,Disburs.,Repay.,Net lending,Disburs.,Repay.,Net lending,
Q2,2003,248.1,132.9,115.19999999999999,129.2,91,38.19999999999999,268.9,536.5,-267.6,541.8,620.4,-78.60000000000002,1188,1380.8,-192.80000000000007,
Q3,2003,154.3,63.1,91.20000000000002,119.4,81.6,37.80000000000001,290.3,236.4,53.900000000000006,525.8,532.7,-6.900000000000091,1089.8,913.8000000000001,175.99999999999994,
Q4,2003,138.2,206,-67.80000000000001,96.7,99.2,-2.5,511.9,512.6,-0.7000000000000455,539.9,545.95,-6.050000000000068,1286.6999999999998,1363.75,-77.05000000000013,
Q1,2004,97.1,236.3,-139.20000000000002,89.6,90.1,-0.5,133.8,210.3,-76.5,409.7,468.8,-59.10000000000002,730.2,1005.5,-275.30000000000007,
Q2,2004,173.9,215.8,-41.900000000000006,117.7,101.3,16.400000000000006,401.7,504.6,-102.90000000000003,432.1,584.9000000000001,-152.80000000000007,1125.4,1406.6000000000001,-281.2000000000001,
Q3,2004,206.1,273.5,-67.4,100.2,93.2,7,676.2,318,358.20000000000005,465.4,521.17,-55.76999999999998,1447.9,1205.87,242.0300000000001,
Q4,2004,175.3,163.2,12.100000000000023,144.1,118.7,25.39999999999999,556,473.7,82.30000000000001,465.9,610.4,-144.5,1341.3,1366,-24.699999999999974,
Q1,2005,105.9,86.6,19.30000000000001,102.8,102.4,0.3999999999999915,96.9,314.7,-217.79999999999998,506.3,621.5,-115.19999999999999,811.9000000000001,1125.2,-313.29999999999995,
Q2,2005,139.5,119.3,20.200000000000003,120.5,114,6.5,704.3,608,96.29999999999995,567.46,670.08,-102.62,1531.76,1511.38,20.379999999999953,
Q3,2005,51,23.8,27.2,144.2,99.3,44.89999999999999,388.4,396,-7.600000000000023,700.4,583.74,116.65999999999997,1284,1102.8400000000001,181.15999999999994,
Q4,2005,680.1,680,0.10000000000002274,123.1,121.3,1.7999999999999972,966.5,473.5,493,741.5,746.95,-5.4500000000000455,2511.2,2021.75,489.45,
Q1,2006,270.7,144.5,126.19999999999999,182,115.9,66.1,498.3,353.5,144.8,933.25,567.6,365.65,1884.25,1181.5,702.75,
Q2,2006,239.5,102,137.5,220,122.96,97.04,574,400.93,173.07,1095.72,465.42,630.3,2129.2200000000003,1091.31,1037.9099999999999,
Q3,2006,114.6,155.75,-41.150000000000006,190,119.1,70.9,656.3,425.8,230.49999999999994,1104.1,436.14,667.9599999999999,2065,1136.79,928.2099999999998,
Q4,2006,98.5,73.2,25.299999999999997,144,128,16,1222.5,478.14,744.36,831.6,360.30999999999995,471.2900000000001,2296.6,1039.6499999999999,1256.95,
Q1,2007,107.6,134.2,-26.599999999999994,185.2,138.99,46.20999999999998,981.68,387.48,594.1999999999999,723.3,412.99,310.30999999999995,1997.78,1073.66,924.1199999999999,
Q2,2007,215.89,205.17,10.719999999999999,259.95,143.33,116.61999999999998,984.49,306.67,677.8199999999999,810.8499999999999,0.007,810.843,2271.18,655.177,1616.0029999999997,
Q3,2007,207,236.3,-29.30000000000001,340.17,134.65,205.52,1019.3000000000001,463.3,556,1188.2,442.7,745.5,2754.67,1276.95,1477.72,
Q4,2007,134.28,107.85,26.430000000000007,254.46,137.14,117.32000000000002,1258.52,367.91,890.6099999999999,835.8299999999999,1182.8200000000002,-346.99000000000024,2483.09,1795.7200000000003,687.3699999999997,
Q1,2008,119.4,163.1,-43.69999999999999,309.3,62.3,247,498.5,539.8,-41.299999999999955,1097.1,392.7,704.3999999999999,2024.3,1157.8999999999999,866.3999999999999,
Q2,2008,176.96,125.93,51.03,1916.2,184.168,1732.0320000000002,1685.57,340.06,1345.51,1618.2,1182.1,436.10000000000014,5396.929999999999,1832.2579999999998,3564.6720000000005,
Q3,2008,146.5,133.3,13.199999999999989,2287,491,1796,1224.48,422.94,801.54,1211.552,775.3,436.25199999999995,4869.532,1822.54,3046.9919999999997,
Q4,2008,173.1,106.9,66.19999999999999,4677.03,140.4,4536.63,1647.9,438.4,1209.5,1061.1,604.3,456.79999999999995,7559.130000000001,1290,6269.13,
Q1,2009,127,106.5,20.5,2764,364,2400,656.7,513.3,143.4000000000001,1192,519.7,672.3,4739.7,1503.5,3236.2,
Q2,2009,164.96,273.35,-108.39000000000001,1412,466,946,466.6,139.7,326.90000000000003,1389.4,455.1,934.3000000000001,3432.96,1334.15,2098.81,
Q3,2009,157.4,147.7,9.700000000000017,1127,492,635,1121.83,499.08,622.75,1293.31,1189.7,103.6099999999999,3699.54,2328.48,1371.06,
Q4,2009,153.6,116.9,36.69999999999999,1323,756,567,2413.8,392.67,2021.13,1404.16,1690.1,-285.9399999999998,5294.56,2955.67,2338.8900000000003,
Q1,2010,100.37,118.9,-18.53,1141,786,355,925.96,631.17,294.7900000000001,1254.2,699.7,554.5,3421.5299999999997,2235.77,1185.7600000000002,
Q2,2010,143.27,278.69,-135.42,1086,843,243,2897.18,416.62,2480.56,1690.27,1888.76,-198.49,5816.719999999999,3427.0699999999997,2389.6499999999996,
Q3,2010,151.3,155.28,-3.9799999999999898,868,688,180,929.22,749.85,179.37,1766.52,791.16,975.36,3715.04,2384.29,1330.75,
Q4,2010,227,167.8,59.19999999999999,1301,1216,85,1749.65,833.8,915.8500000000001,2040,2543.6,-503.5999999999999,5317.65,4761.2,556.4500000000003,
Q1,2011,42.6,50.5,-7.899999999999999,5730,8639,-2909,710.5,978,-267.5,2088.2,920,1168.1999999999998,8571.3,10587.5,-2016.2000000000003,
Q2,2011,171.1,133.6,37.5,6526,417,6109,1144.4,207.3,937.1000000000001,1346.6,50.8,1295.8,9188.1,808.7,8379.4,
Q3,2011,164.6,274.5,-109.9,2200,372,1828,1141.6,1227.5,-85.90000000000009,5536.3,1274.9,4261.4,9042.5,3148.9,5893.599999999999,
Q4,2011,166.8,92.7,74.10000000000001,960,2034,-1074,899.8,129.8,770,5816.6,1638.4,4178.200000000001,7843.200000000001,3894.9,3948.3000000000006,
Q1,2012,130.3,261.6,-131.3,1828,622,1206,683.4,1374.7,-691.3000000000001,5707.6,333.8,5373.8,8349.3,2592.1000000000004,5757.2,
Q2,2012,182.2,414.6,-232.40000000000003,1808,596,1212,1500,114.8,1385.2,5339.6,340,4999.6,8829.8,1465.4,7364.400000000001,
Q3,2012,137.90099999999998,307.45,-169.549,1310,510,800,1962.6,1583.3,379.29999999999995,6077.7,835.2,5242.5,9488.201000000001,3235.95,6252.251,
Q4,2012,223.20999999999998,608.28,-385.07,1680,873,807,1136.4,1604.3,-467.89999999999986,1756.3,694,1062.3,4795.91,3779.58,1016.3300000000002,
Q1,2013,156.3,168.2,-11.899999999999977,1669,986,683,511.554,918.313,-406.759,6458,436.4,6021.6,8794.854,2508.913,6285.941000000001,
Q2,2013,193.8,277.3,-83.5,1667,828,839,344.5,1280.3,-935.8,5840.6,521.3,5319.3,8045.900000000001,2906.8999999999996,5139,
Q3,2013,202.4,130,72.4,1479,1291,188,803.2,1029.6,-226.39999999999986,4296.4,1341.3,2955.0999999999995,6781,3791.8999999999996,2989.0999999999995,
Q4,2013,342.5,262.1,80.39999999999998,1563,3404,-1841,2417,1131.9,1285.1,3959.8,1143.7,2816.1000000000004,8282.3,5941.7,2340.6000000000004,
Q1,2014,189.4,172.8,16.599999999999994,1820.5,1421.7,398.79999999999995,1427.8,769.5,658.3,4888.2,733.2,4155,8325.9,3097.2,5228.7,
Q2,2014,251.3,210.2,41.10000000000002,8449.7,1461.4,6988.300000000001,819.1,1190.3,-371.19999999999993,2179.4,1399,780.4000000000001,11699.5,4260.9,7438.600000000002,
Q3,2014,180,206.9,-26.900000000000006,4119.6,1395.7,2723.9000000000005,1569.6,1106.7,462.89999999999986,4068.8,976.3,3092.5,9938,3685.6000000000004,6252.400000000001,
Q4,2014,308.5,168.3,140.2,3798,1792.6,2005.4,1860.4,1436.3,424.10000000000014,6190.7,1357,4833.7,12157.599999999999,4754.2,7403.4,
Q1,2015,362.5,203.5,159,3712.1,1703.9,2008.1999999999998,936.6899999999999,1071.67,-134.98000000000013,8252.2,408.865,7843.335000000001,13263.490000000002,3387.9350000000004,9875.555,
Q2,2015,198.60000000000002,178,20.600000000000023,3636.1,2024.4,1611.6999999999998,5518.5,2574,2944.5,7453.3,1014.9,6438.400000000001,16806.5,5791.299999999999,11015.2,
Q3,2015,145.1,181,-35.900000000000006,2492.3,1748.7,743.6000000000001,1006.4,898.4,108,5553.8,1093.4,4460.4,9197.6,3921.5,5276.099999999999,
Q4,2015,135.5,205.5,-70,3455.8,2792.6,663.2000000000003,1940.7,1268.8,671.9000000000001,6199.799999999999,3078.5699999999997,3121.2299999999996,11731.8,7345.469999999999,4386.33,
Q1,2016,103,171.6,-68.6,2217.5,2510.4,-292.9000000000001,1566.6,882.4,684.1999999999999,3268.2,1199,2069.2,7155.299999999999,4763.400000000001,2391.8999999999987,
Q2,2016,312.1,1024.6,-712.4999999999999,1730.3,2577.8,-847.5000000000002,956.9,1525.9,-569.0000000000001,3872.7,1368.7,2504,6872,6497,375,
Q3,2016,85.1,108.1,-23,1278.5,2249.4,-970.9000000000001,1374.8,719.8,655,1922.3,950.4,971.9,4660.700000000001,4027.7,633.0000000000009,
Q4,2016,156.8,145.4,11.400000000000006,1809.7,3180.7,-1370.9999999999998,2391.5,1205.6,1185.9,2756.2,1673.1,1083.1,7114.2,6204.799999999999,909.4000000000005,
Q1,2017,72.5,164,-91.5,1351.6,2490.2,-1138.6,779.9,582.8,197.10000000000002,2587.5,1586,1001.5,4791.5,4823,-31.5,
Q2,2017,192.9,141.7,51.20000000000002,1626.8,1945.3,-318.5,931.6,1138.9,-207.30000000000007,1500.8077286,1499.98640155,0.8213270500000363,4252.1077286,4725.88640155,-473.7786729500003,
Q3,2017,129,116.6,12.400000000000006,1161.6,2337,-1175.4,873.4,781.2,92.19999999999993,691.30450679,1462.49073262,-771.18622583,2855.30450679,4697.29073262,-1841.9862258300004,
Q4,2017,90,196.23,-106.22999999999999,698,3350.5,-2652.5,4833.909222,1793.464923,3040.4442990000002,867.96554769,1577.21451374,-709.24896605,6489.87476969,6917.409436739999,-427.53466704999937,
Q1,2018,72.63,149.46,-76.83000000000001,569.9,2430.3,-1860.4,365.447629,240.5689,124.87872899999999,1008.37783896,1510.88130525,-502.50346629,2016.3554679600002,4331.21020525,-2314.8547372900002,
Q2,2018,54.28,180.66,-126.38,628.6,2074,-1445.4,1002.589837,1307.170458,-304.58062100000006,550.6063495,1344.118198,-793.5118484999999,2236.0761865,4905.948656,-2669.8724694999996,
Q3,2018,118.1,333.4,-215.29999999999998,523.9,2219.8,-1695.9,3795.995486,1362.132384,2433.863102,327.15633059,1464.18834996,-1137.0320193700002,4765.15181659,5379.52073396,-614.3689173700004,
Q4,2018,173.960444,210.519844,-36.55940000000001,656,2301.2,-1645.1999999999998,4217.74861,1819.252577,2398.4960329999994,1105.597551,1738.636578,-633.039027,6153.306605,6069.608999,83.69760599999972,
Q1,2019,108.454041,150.614186,-42.160144999999986,727.7,2325.6,-1597.8999999999999,1190.765867,341.449117,849.3167500000001,1897.53834,1719.284631,178.25370900000007,3924.458248,4536.947934,-612.4896859999999,
Q2,2019,80.71031,166.96313,-86.25282,1316.5,1797.6,-481.0999999999999,182.709974,1818.6445,-1635.934526,2293.851,1737.4,556.451,3873.771284,5520.60763,-1646.8363460000005,
Q3,2019,320.454,162.144,158.31,1671,2075,-404,1028.644,1146.242,-117.59799999999996,2637.018,1722.325,914.693,5657.116,5105.711,551.4049999999997,
Q4,2019,984.749,202.753,781.9960000000001,1658,1994,-336,6805.589,1712.322,5093.267,4174.3,1829.4,2344.9,13622.637999999999,5738.474999999999,7884.163,
Q1,2020,92.44,185.8,-93.36000000000001,862,1726,-864,276.076,361.461,-85.38499999999999,1683.675,4417.491,-2733.816,2914.1910000000003,6690.752,-3776.561,
Q2,2020,266.185,90.508,175.67700000000002,354,1863.7,-1509.7,1068.525,890.25,178.2750000000001,2514.321,1640.7,873.6209999999999,4203.031,4485.157999999999,-282.1269999999995,
Q3,2020,415.982,180.4,235.58200000000002,2956,1829.9,1126.1,1317.759,346.747,971.012,375.561,1884.555,-1508.9940000000001,5065.302,4241.602,823.6999999999998,
Q4,2020,425.2,228.8,196.39999999999998,4490,2048,2442,1989.753,1485.438,504.3149999999998,434.759,2378.788,-1944.029,7339.7119999999995,6141.026000000001,1198.6859999999988,
,,,,,,,,,,,,,,,,,
Note: The data of specialized credit institutions has been modified due to the restructuring of some institutions,,,,,,,,,,,,,,,,ملاحظة: تم تعديل بيانات مؤسسات الإقراض المتخصصة نظراً لإعادة هيكلة بعض المؤسسات.,
"Source: Real Estate Dev. Fund, Saudi Industrial Dev. Fund, Social Development Bank, ",,,,,,,,,,,,,,,,المصادر: صندوق التنمية العقارية وصندوق التنمية الصناعية السعودي وبنك التنمية الاجتماعية ,
,Agricultural Dev. Fund,,,,,,,,,,,,,,,             وصندوق التنمية الزراعية,
